Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
בודד,רובה,5,0.86,2023-10-21 09:44:25
תפוז,הגבול הדרומי,96,0.3,2023-10-29 08:18:37
צהובה,קו דיוח 453,56,0.67,2023-10-16 07:01:19
תפוז,עזה,88,0.39,2023-10-18 17:43:59
תפוז,רקטה,50,0.14,2023-10-08 11:49:58
שחור,חיילים,78,0.88,2023-10-26 02:05:37
צהובה,מוחמד דף,66,0.56,2023-10-08 16:26:08
מחצבה,רימונים,11,0.87,2023-10-18 01:33:25
צהובה,רובה,82,0.17,2023-10-07 17:50:11
פטריה,מוחמד דף,80,0.77,2023-10-21 15:44:52
תפוז,קסאם,52,0.33,2023-10-11 19:19:46
ציפור,רובה,78,0.84,2023-10-11 01:08:33
כלב,טיל נגד מטוסים,21,0.16,2023-10-13 06:20:07
שפן,ג׳יפ,75,0.88,2023-10-08 07:03:55
פטריה,ג׳בליה,87,0.64,2023-10-24 00:24:33
עץ,קו דיוח 453,23,0.79,2023-10-15 23:05:31
בודד,טיל נגד טנקים,25,0.59,2023-10-08 14:45:05
כלב,טיל נגד מטוסים,23,0.85,2023-10-11 07:10:42
פיסטוק,ג׳יפ,99,0.76,2023-10-20 04:41:23
כלב,תחמושת,71,0.48,2023-10-12 17:05:30
חמניות,רפיח,36,0.38,2023-10-25 06:35:35
קודקוד,ג׳יפ,2,0.84,2023-10-20 07:05:33
שחור,קו דיוח 897,78,0.88,2023-10-23 14:33:25
כלב,רובה,62,0.6,2023-10-15 16:14:14
קודקוד,רפיח,21,0.59,2023-10-20 12:20:11
עץ,איסמעיל הנייה,33,0.5,2023-10-14 22:06:29
חמניות,תחמושת,99,0.18,2023-10-08 03:11:38
שפן,רימון,80,0.67,2023-10-27 09:47:23
מחצבה,הגבול הדרומי,12,0.74,2023-10-21 11:50:22
פיסטוק,רימון,52,0.18,2023-10-17 23:14:09
פיסטוק,עזה,20,0.87,2023-10-07 09:08:28
כלב,רפיח,32,0.44,2023-10-08 19:12:58
שפן,קו דיוח 897,70,0.88,2023-10-28 04:40:41
עץ,עזה,100,0.26,2023-10-28 03:06:50
ציפור,רקטה,32,0.69,2023-10-19 15:58:08
פטריה,רובה,11,0.36,2023-10-08 03:52:13
חמניות,מוחמד דף,13,0.11,2023-10-29 11:18:07
עץ,טיל נגד טנקים,28,0.12,2023-10-16 20:40:59
תפוז,תחמושת,22,0.23,2023-10-17 11:13:46
כלב,נשק,78,0.4,2023-10-12 20:40:27
דובדבן,קו דיוח 162,1,0.24,2023-10-12 02:32:23
פיסטוק,רימונים,20,0.76,2023-10-27 09:25:31
פיסטוק,רפיח,54,0.31,2023-10-13 16:10:13
פיסטוק,קו דיוח 897,33,0.7,2023-10-15 03:54:01
קודקוד,נשק,43,0.12,2023-10-22 01:11:23
פיסטוק,טיל בליסטי,16,0.8,2023-10-10 11:01:08
קודקוד,רקטה,30,0.46,2023-10-28 12:40:59
שחור,קו דיוח 162,94,0.47,2023-10-27 05:28:04
מחצבה,נשק,28,0.24,2023-10-25 00:33:10
דובדבן,קו דיוח 897,28,0.76,2023-10-13 07:29:34
