Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
חמניות,עזה,92,0.77,2023-10-10 14:33:11
פיסטוק,רפיח,45,0.38,2023-10-12 14:17:45
צהובה,בסיס צה״ל,36,0.46,2023-10-14 21:01:58
תפוז,ג׳בליה,88,0.87,2023-10-29 15:00:18
חמניות,ג׳יפ,88,0.86,2023-10-16 11:13:47
קודקוד,טיל בליסטי,39,0.35,2023-10-12 17:00:14
כלב,ג׳יפ,75,0.66,2023-10-13 18:39:17
צהובה,רימון,55,0.8,2023-10-21 13:16:45
כלב,טיל בליסטי,85,0.24,2023-10-24 21:17:26
פטריה,טיל נגד טנקים,26,0.29,2023-10-19 03:02:05
חמניות,טיל נגד מטוסים,63,0.21,2023-10-07 02:38:49
עוגה,תחמושת,34,0.5,2023-10-19 04:14:58
חמניות,חיילים,4,0.61,2023-10-20 21:24:10
פטריה,רקטה,30,0.17,2023-10-08 20:12:34
בודד,טיל נגד טנקים,2,0.14,2023-10-09 17:52:56
בודד,טיל נגד טנקים,70,0.67,2023-10-08 23:05:57
דובדבן,הגבול הדרומי,59,0.13,2023-10-16 06:37:59
ציפור,נשק,85,0.68,2023-10-07 16:14:00
מחצבה,ג׳בליה,47,0.11,2023-10-13 07:16:03
מחצבה,רימונים,94,0.73,2023-10-08 15:03:46
צהובה,רימונים,90,0.4,2023-10-18 11:09:53
דובדבן,טיל נגד מטוסים,67,0.69,2023-10-07 06:51:52
ציפור,בסיס צה״ל,48,0.66,2023-10-27 04:47:53
שחור,אקדח,24,0.7,2023-10-26 01:40:30
מחצבה,טיל בליסטי,94,0.67,2023-10-26 21:16:48
פיסטוק,רפיח,17,0.72,2023-10-18 20:00:22
תפוז,רקטה,24,0.78,2023-10-10 17:39:27
שחור,רובה,83,0.52,2023-10-15 03:38:27
שחור,ג׳יפ,96,0.7,2023-10-08 21:51:36
עוגה,ג׳בליה,48,0.81,2023-10-10 00:38:54
ציפור,אקדח,50,0.18,2023-10-23 22:03:31
חמניות,בסיס צה״ל,54,0.88,2023-10-14 04:58:23
עוגה,קסאם,23,0.73,2023-10-16 14:07:36
עץ,רקטה,100,0.63,2023-10-27 15:07:48
פיסטוק,טיל בליסטי,72,0.62,2023-10-11 13:19:55
תפוז,רימון,24,0.61,2023-10-21 15:58:54
חמניות,קו דיוח 453,8,0.1,2023-10-21 23:36:53
פיסטוק,מוחמד דף,46,0.44,2023-10-29 18:07:03
עץ,רובה,71,0.6,2023-10-07 12:42:14
ציפור,טיל נגד מטוסים,66,0.85,2023-10-26 02:04:09
תפוז,בסיס צה״ל,53,0.28,2023-10-29 01:11:02
ציפור,קסאם,3,0.41,2023-10-25 08:32:15
תפוז,ג׳בליה,14,0.84,2023-10-14 11:23:46
ציפור,ג׳יפ,71,0.32,2023-10-29 18:06:36
שחור,חיילים,2,0.63,2023-10-15 21:41:29
עץ,טיל נגד מטוסים,87,0.77,2023-10-12 14:12:43
תפוז,רימונים,54,0.52,2023-10-14 08:52:31
עץ,ג׳יפ,53,0.74,2023-10-29 12:36:14
בודד,הגבול הדרומי,33,0.83,2023-10-08 09:32:04
עוגה,איסמעיל הנייה,99,0.49,2023-10-22 23:41:26
דובדבן,אקדח,15,0.41,2023-10-24 01:17:34
צהובה,קו דיוח 453,73,0.27,2023-10-23 12:26:50
פטריה,עזה,47,0.13,2023-10-10 10:11:30
פטריה,רימון,70,0.14,2023-10-26 16:09:11
שחור,אקדח,90,0.37,2023-10-24 08:06:13
ציפור,רימון,34,0.65,2023-10-07 15:11:15
דובדבן,קו דיוח 162,22,0.15,2023-10-22 09:24:17
פיסטוק,תחמושת,13,0.3,2023-10-20 00:57:04
פיסטוק,טיל בליסטי,3,0.82,2023-10-21 18:00:26
מחצבה,רימונים,90,0.78,2023-10-10 11:15:28
תפוז,נשק,41,0.68,2023-10-13 09:09:41
תפוז,ג׳בליה,77,0.19,2023-10-27 22:04:47
חמניות,רקטה,12,0.9,2023-10-22 16:29:08
עוגה,ג׳בליה,16,0.42,2023-10-27 05:31:51
שחור,טיל נגד מטוסים,71,0.82,2023-10-11 10:02:03
קודקוד,קו דיוח 162,94,0.7,2023-10-26 12:41:42
עץ,רובה,9,0.45,2023-10-16 16:12:29
שחור,טיל נגד טנקים,95,0.58,2023-10-18 00:37:19
כלב,קסאם,74,0.69,2023-10-11 05:38:02
בודד,תחמושת,77,0.45,2023-10-25 00:28:24
תפוז,רפיח,34,0.71,2023-10-13 07:15:30
קודקוד,רקטה,72,0.49,2023-10-25 22:16:32
צהובה,מוחמד דף,81,0.24,2023-10-15 05:48:05
עוגה,ג׳יפ,95,0.16,2023-10-14 12:48:25
מחצבה,הגבול הדרומי,82,0.52,2023-10-10 16:19:58
צהובה,קו דיוח 897,35,0.2,2023-10-14 09:23:09
כלב,טיל נגד טנקים,91,0.52,2023-10-26 15:42:51
בודד,הגבול הדרומי,89,0.5,2023-10-16 23:28:45
שחור,ג׳יפ,18,0.45,2023-10-18 23:14:44
צהובה,מוחמד דף,83,0.51,2023-10-15 21:00:20
תפוז,מוחמד דף,91,0.12,2023-10-26 11:35:56
ציפור,הגבול הדרומי,3,0.31,2023-10-09 02:28:20
תפוז,ג׳בליה,28,0.42,2023-10-07 18:46:43
דובדבן,נשק,42,0.19,2023-10-25 04:57:37
קודקוד,טיל נגד טנקים,74,0.76,2023-10-22 04:14:40
פטריה,רובה,95,0.74,2023-10-08 21:59:40
ציפור,קו דיוח 897,95,0.13,2023-10-27 05:44:47
כלב,רובה,88,0.64,2023-10-14 18:46:11
עוגה,מוחמד דף,23,0.44,2023-10-26 16:33:18
בודד,קו דיוח 453,16,0.46,2023-10-08 05:55:04
חמניות,רימון,65,0.7,2023-10-26 22:25:43
קודקוד,קסאם,58,0.83,2023-10-09 08:00:53
ציפור,קו דיוח 897,72,0.87,2023-10-23 23:01:24
צהובה,בסיס צה״ל,75,0.37,2023-10-26 08:38:06
שפן,הגבול הדרומי,20,0.52,2023-10-29 01:10:00
דובדבן,ג׳בליה,95,0.48,2023-10-15 23:27:22
שחור,מוחמד דף,30,0.3,2023-10-22 15:03:35
צהובה,תחמושת,92,0.79,2023-10-12 08:49:54
פטריה,קסאם,50,0.82,2023-10-15 23:35:29
כלב,הגבול הדרומי,89,0.65,2023-10-16 09:51:22
