Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
פיסטוק,איסמעיל הנייה,92,0.69,2023-10-28 12:13:33
עץ,טיל בליסטי,63,0.48,2023-10-25 04:47:20
כלב,ג׳בליה,81,0.71,2023-10-17 05:23:39
תפוז,טיל בליסטי,83,0.83,2023-10-07 05:03:03
עוגה,רפיח,52,0.17,2023-10-19 21:09:21
דובדבן,נשק,39,0.56,2023-10-21 16:35:34
כלב,קו דיוח 897,55,0.42,2023-10-24 14:03:25
כלב,מוחמד דף,88,0.19,2023-10-23 00:04:07
ציפור,רובה,86,0.67,2023-10-23 15:44:51
כלב,רימונים,23,0.22,2023-10-17 06:08:12
קודקוד,רקטה,72,0.14,2023-10-22 02:02:21
בודד,אקדח,84,0.44,2023-10-24 02:07:33
תפוז,רפיח,69,0.4,2023-10-23 04:44:29
חמניות,טיל נגד טנקים,34,0.11,2023-10-08 15:54:21
ציפור,עזה,43,0.89,2023-10-13 02:11:53
צהובה,ג׳יפ,23,0.45,2023-10-26 21:29:28
פטריה,קו דיוח 453,4,0.13,2023-10-07 04:13:55
בודד,טיל נגד טנקים,28,0.86,2023-10-28 12:59:41
דובדבן,טיל נגד מטוסים,97,0.78,2023-10-07 21:39:42
עץ,קסאם,7,0.66,2023-10-11 09:20:00
חמניות,אקדח,11,0.17,2023-10-18 09:13:39
מחצבה,טיל בליסטי,96,0.73,2023-10-29 17:58:54
קודקוד,ג׳יפ,50,0.25,2023-10-21 12:40:23
חמניות,אקדח,16,0.3,2023-10-26 17:14:06
פיסטוק,חיילים,66,0.78,2023-10-20 23:07:34
צהובה,קסאם,32,0.13,2023-10-14 09:11:58
חמניות,ג׳יפ,86,0.25,2023-10-09 05:19:47
צהובה,בסיס צה״ל,16,0.65,2023-10-15 16:14:29
דובדבן,רקטה,84,0.83,2023-10-17 20:00:01
תפוז,חיילים,19,0.35,2023-10-12 11:05:28
ציפור,נשק,30,0.25,2023-10-23 22:05:20
מחצבה,מוחמד דף,21,0.15,2023-10-25 07:16:56
חמניות,מוחמד דף,9,0.46,2023-10-24 02:54:01
חמניות,קו דיוח 162,77,0.44,2023-10-24 07:37:53
כלב,עזה,21,0.34,2023-10-29 04:03:37
קודקוד,קו דיוח 453,27,0.42,2023-10-20 16:10:52
דובדבן,טיל בליסטי,13,0.36,2023-10-26 07:16:46
עץ,חיילים,71,0.54,2023-10-25 01:50:52
עץ,תחמושת,59,0.54,2023-10-11 17:42:59
ציפור,רימון,76,0.52,2023-10-23 02:32:22
שפן,טיל בליסטי,56,0.61,2023-10-27 18:57:43
עוגה,ג׳בליה,8,0.86,2023-10-19 21:30:35
מחצבה,איסמעיל הנייה,18,0.42,2023-10-23 08:17:17
שפן,טיל נגד מטוסים,74,0.76,2023-10-08 15:31:58
עוגה,בסיס צה״ל,18,0.82,2023-10-12 20:48:26
שפן,רובה,99,0.24,2023-10-18 06:55:40
קודקוד,טיל נגד מטוסים,87,0.45,2023-10-28 13:07:26
תפוז,קו דיוח 162,88,0.49,2023-10-07 13:41:57
