Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
מחצבה,טיל נגד מטוסים,90,0.84,2023-10-16 08:57:41
עץ,מוחמד דף,39,0.85,2023-10-29 00:57:28
כלב,תחמושת,67,0.67,2023-10-15 14:18:37
מחצבה,קו דיוח 897,7,0.86,2023-10-11 11:23:14
דובדבן,קו דיוח 897,100,0.51,2023-10-17 20:45:42
שפן,טיל בליסטי,22,0.18,2023-10-17 20:50:20
פיסטוק,רימון,97,0.22,2023-10-28 19:56:54
קודקוד,רפיח,98,0.13,2023-10-26 16:09:20
פטריה,רימון,93,0.28,2023-10-24 21:01:33
בודד,קו דיוח 162,3,0.71,2023-10-10 06:40:25
שחור,ג׳בליה,26,0.54,2023-10-24 01:41:25
בודד,ג׳יפ,88,0.23,2023-10-22 20:41:35
עץ,רימונים,11,0.62,2023-10-21 00:51:24
ציפור,אקדח,47,0.25,2023-10-09 22:45:56
דובדבן,קו דיוח 162,92,0.16,2023-10-09 03:42:53
מחצבה,ג׳יפ,64,0.4,2023-10-29 20:51:02
מחצבה,רימון,15,0.74,2023-10-27 20:21:27
עוגה,רימונים,81,0.83,2023-10-11 01:00:46
דובדבן,קו דיוח 897,43,0.24,2023-10-22 01:42:04
קודקוד,ג׳בליה,62,0.41,2023-10-16 19:05:37
מחצבה,רפיח,24,0.19,2023-10-28 19:53:40
חמניות,רובה,76,0.63,2023-10-08 15:40:35
עץ,נשק,36,0.43,2023-10-18 09:12:51
פטריה,טיל בליסטי,73,0.4,2023-10-18 13:55:29
שחור,קסאם,94,0.34,2023-10-13 10:30:47
קודקוד,אקדח,81,0.36,2023-10-23 02:42:53
חמניות,בסיס צה״ל,69,0.28,2023-10-15 23:32:03
צהובה,קסאם,44,0.14,2023-10-09 00:58:28
בודד,תחמושת,36,0.25,2023-10-16 20:00:55
בודד,רפיח,40,0.48,2023-10-22 07:21:03
שחור,הגבול הדרומי,9,0.11,2023-10-07 05:50:51
קודקוד,אקדח,95,0.14,2023-10-09 22:20:26
כלב,איסמעיל הנייה,57,0.58,2023-10-16 07:56:31
דובדבן,עזה,97,0.81,2023-10-11 10:24:26
בודד,רימון,1,0.46,2023-10-07 06:47:19
קודקוד,רימונים,20,0.37,2023-10-18 06:12:15
בודד,קסאם,53,0.32,2023-10-09 22:50:53
ציפור,אקדח,91,0.42,2023-10-23 14:33:07
עץ,טיל נגד טנקים,18,0.46,2023-10-17 07:37:11
קודקוד,קו דיוח 162,24,0.14,2023-10-10 23:44:09
פטריה,רימונים,16,0.25,2023-10-29 22:48:22
עץ,רקטה,74,0.4,2023-10-15 12:11:16
כלב,נשק,90,0.39,2023-10-13 10:04:58
מחצבה,תחמושת,9,0.1,2023-10-22 09:31:50
כלב,איסמעיל הנייה,70,0.77,2023-10-14 14:08:04
פיסטוק,מוחמד דף,30,0.5,2023-10-25 02:08:20
חמניות,ג׳יפ,77,0.56,2023-10-07 03:01:01
כלב,תחמושת,30,0.12,2023-10-10 09:42:21
דובדבן,תחמושת,25,0.56,2023-10-18 18:52:56
