Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
שחור,טיל בליסטי,56,0.63,2023-10-17 06:28:33
עץ,קו דיוח 162,22,0.18,2023-10-09 14:06:23
מחצבה,קו דיוח 162,19,0.41,2023-10-22 02:51:10
ציפור,איסמעיל הנייה,13,0.78,2023-10-24 10:59:54
פטריה,רפיח,23,0.28,2023-10-12 03:36:55
תפוז,טיל נגד טנקים,29,0.66,2023-10-24 17:40:25
כלב,הגבול הדרומי,64,0.15,2023-10-24 11:55:20
קודקוד,נשק,17,0.76,2023-10-13 04:20:10
עוגה,חיילים,66,0.58,2023-10-27 07:37:57
קודקוד,קו דיוח 897,2,0.67,2023-10-17 19:34:24
קודקוד,קו דיוח 453,27,0.26,2023-10-10 20:41:24
שפן,קו דיוח 162,72,0.77,2023-10-21 06:42:59
שחור,קסאם,47,0.81,2023-10-07 11:39:36
בודד,חיילים,1,0.25,2023-10-14 06:23:09
כלב,קסאם,33,0.27,2023-10-15 17:47:35
שחור,רפיח,33,0.64,2023-10-18 00:42:03
עוגה,קו דיוח 162,21,0.14,2023-10-18 19:09:23
עוגה,הגבול הדרומי,92,0.48,2023-10-11 08:01:26
מחצבה,רימון,89,0.73,2023-10-18 13:21:48
שחור,רקטה,2,0.89,2023-10-14 05:01:58
ציפור,הגבול הדרומי,93,0.79,2023-10-27 03:51:09
מחצבה,קסאם,1,0.39,2023-10-15 07:31:15
חמניות,אקדח,84,0.3,2023-10-17 14:16:05
תפוז,חיילים,77,0.8,2023-10-12 10:54:51
כלב,רקטה,65,0.85,2023-10-10 08:05:29
פטריה,טיל בליסטי,76,0.86,2023-10-29 20:55:56
עץ,קסאם,5,0.24,2023-10-08 22:25:53
שפן,נשק,62,0.77,2023-10-13 17:29:11
מחצבה,ג׳בליה,30,0.46,2023-10-11 13:36:09
דובדבן,נשק,95,0.13,2023-10-26 07:31:40
כלב,אקדח,62,0.54,2023-10-14 19:51:44
בודד,מוחמד דף,25,0.65,2023-10-24 00:25:35
בודד,הגבול הדרומי,43,0.71,2023-10-13 21:59:14
צהובה,רימונים,61,0.24,2023-10-26 14:21:16
שחור,הגבול הדרומי,39,0.33,2023-10-29 15:16:25
בודד,רימון,82,0.79,2023-10-21 02:43:15
עץ,קו דיוח 453,15,0.75,2023-10-20 17:41:00
קודקוד,רובה,6,0.84,2023-10-24 11:40:32
כלב,מוחמד דף,85,0.35,2023-10-09 15:47:52
כלב,תחמושת,75,0.59,2023-10-10 07:02:08
פטריה,טיל בליסטי,16,0.76,2023-10-07 09:44:12
מחצבה,אקדח,30,0.66,2023-10-19 12:38:25
ציפור,תחמושת,94,0.11,2023-10-18 03:12:57
קודקוד,ג׳בליה,87,0.18,2023-10-10 04:35:05
עוגה,רפיח,99,0.19,2023-10-08 17:15:05
עץ,אקדח,60,0.41,2023-10-25 01:49:59
קודקוד,עזה,28,0.47,2023-10-26 10:16:53
פטריה,טיל נגד טנקים,89,0.56,2023-10-28 10:07:39
פטריה,רימון,97,0.82,2023-10-19 21:23:59
תפוז,ג׳יפ,32,0.76,2023-10-14 16:31:44
חמניות,חיילים,26,0.6,2023-10-14 14:14:42
בודד,נשק,99,0.25,2023-10-24 00:43:59
צהובה,חיילים,19,0.17,2023-10-21 05:59:46
צהובה,ג׳יפ,36,0.31,2023-10-09 19:47:58
בודד,תחמושת,48,0.49,2023-10-20 15:57:16
דובדבן,קו דיוח 453,5,0.16,2023-10-25 11:39:41
ציפור,מוחמד דף,60,0.56,2023-10-09 14:58:54
שחור,קו דיוח 162,48,0.66,2023-10-17 07:30:38
עץ,טיל בליסטי,54,0.28,2023-10-13 13:52:29
דובדבן,רימונים,59,0.13,2023-10-13 00:47:42
שחור,רפיח,77,0.44,2023-10-19 22:11:52
ציפור,רימון,69,0.7,2023-10-25 08:05:13
עץ,טיל נגד מטוסים,91,0.42,2023-10-08 11:10:20
שחור,חיילים,24,0.62,2023-10-07 15:31:50
תפוז,נשק,60,0.71,2023-10-22 12:16:24
שפן,איסמעיל הנייה,26,0.38,2023-10-28 22:50:50
ציפור,תחמושת,100,0.19,2023-10-27 10:13:26
חמניות,עזה,21,0.46,2023-10-23 09:09:14
בודד,איסמעיל הנייה,43,0.14,2023-10-27 14:12:45
עץ,הגבול הדרומי,22,0.24,2023-10-23 15:22:51
כלב,אקדח,84,0.42,2023-10-23 19:17:38
תפוז,טיל נגד טנקים,71,0.21,2023-10-20 16:10:11
חמניות,נשק,25,0.43,2023-10-21 13:30:50
