Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
שפן,רימונים,35,0.88,2023-10-15 22:46:45
בודד,רימון,41,0.69,2023-10-24 08:39:47
תפוז,ג׳בליה,99,0.21,2023-10-07 05:27:42
חמניות,תחמושת,20,0.75,2023-10-23 01:34:34
תפוז,רקטה,33,0.11,2023-10-14 07:48:37
תפוז,ג׳בליה,71,0.78,2023-10-08 13:14:43
פטריה,טיל נגד טנקים,1,0.64,2023-10-18 16:36:51
כלב,איסמעיל הנייה,24,0.19,2023-10-20 00:46:05
ציפור,הגבול הדרומי,32,0.33,2023-10-12 05:16:05
שחור,רקטה,58,0.14,2023-10-12 21:40:45
פיסטוק,טיל נגד טנקים,80,0.72,2023-10-16 08:30:22
דובדבן,רפיח,6,0.6,2023-10-14 17:52:15
שחור,הגבול הדרומי,80,0.68,2023-10-28 08:21:06
עוגה,הגבול הדרומי,18,0.26,2023-10-17 15:02:50
כלב,תחמושת,10,0.78,2023-10-18 20:43:52
קודקוד,ג׳יפ,45,0.63,2023-10-10 16:06:23
שחור,תחמושת,85,0.87,2023-10-29 16:25:44
בודד,טיל נגד מטוסים,90,0.34,2023-10-17 04:12:12
מחצבה,טיל בליסטי,57,0.84,2023-10-08 10:20:02
כלב,מוחמד דף,100,0.62,2023-10-18 18:13:45
שחור,טיל בליסטי,3,0.38,2023-10-11 02:50:14
פטריה,קו דיוח 453,50,0.61,2023-10-08 15:32:48
פיסטוק,טיל נגד טנקים,86,0.32,2023-10-09 18:47:44
קודקוד,רקטה,3,0.1,2023-10-15 00:17:47
בודד,קו דיוח 162,3,0.65,2023-10-18 08:38:17
דובדבן,רקטה,47,0.64,2023-10-07 11:14:43
תפוז,רפיח,24,0.7,2023-10-24 19:21:16
עץ,רימונים,52,0.55,2023-10-16 23:42:52
ציפור,טיל בליסטי,99,0.7,2023-10-26 17:34:24
שפן,רובה,80,0.62,2023-10-27 06:46:54
שפן,רפיח,56,0.81,2023-10-21 04:54:10
פיסטוק,רפיח,64,0.82,2023-10-23 02:44:18
ציפור,מוחמד דף,35,0.31,2023-10-11 16:33:07
קודקוד,איסמעיל הנייה,90,0.79,2023-10-25 08:35:24
עץ,קו דיוח 453,82,0.81,2023-10-15 13:39:39
צהובה,נשק,69,0.45,2023-10-15 18:51:23
בודד,רובה,71,0.11,2023-10-13 23:48:46
מחצבה,קו דיוח 897,48,0.59,2023-10-26 23:13:19
תפוז,קסאם,47,0.81,2023-10-20 12:49:32
שחור,קו דיוח 162,50,0.79,2023-10-27 00:32:33
עץ,רקטה,80,0.65,2023-10-27 03:52:45
כלב,רובה,21,0.83,2023-10-24 15:00:53
חמניות,קו דיוח 453,87,0.63,2023-10-23 17:22:27
עץ,עזה,77,0.35,2023-10-21 23:42:06
מחצבה,איסמעיל הנייה,35,0.35,2023-10-07 19:37:30
שפן,תחמושת,5,0.14,2023-10-29 12:30:18
חמניות,עזה,52,0.78,2023-10-27 02:10:16
קודקוד,טיל נגד טנקים,50,0.74,2023-10-20 05:50:45
שחור,איסמעיל הנייה,85,0.34,2023-10-28 21:12:36
עץ,רקטה,71,0.27,2023-10-28 20:49:52
כלב,טיל נגד מטוסים,59,0.48,2023-10-26 03:13:40
תפוז,איסמעיל הנייה,81,0.35,2023-10-10 01:26:45
חמניות,אקדח,4,0.39,2023-10-12 23:25:13
שפן,ג׳בליה,67,0.11,2023-10-27 15:29:56
צהובה,הגבול הדרומי,50,0.7,2023-10-12 15:23:53
ציפור,תחמושת,45,0.39,2023-10-23 04:44:23
צהובה,נשק,46,0.79,2023-10-09 07:02:30
חמניות,חיילים,45,0.4,2023-10-16 02:14:22
עץ,חיילים,20,0.16,2023-10-23 16:21:34
עץ,בסיס צה״ל,14,0.48,2023-10-24 16:58:32
תפוז,רימון,37,0.16,2023-10-13 06:28:01
דובדבן,ג׳יפ,23,0.7,2023-10-18 22:14:04
שפן,טיל נגד טנקים,37,0.89,2023-10-07 11:48:18
צהובה,טיל נגד טנקים,46,0.88,2023-10-10 16:43:22
ציפור,קו דיוח 453,96,0.85,2023-10-16 05:30:54
בודד,הגבול הדרומי,39,0.21,2023-10-29 02:04:16
שפן,הגבול הדרומי,10,0.83,2023-10-07 03:24:45
שפן,טיל נגד טנקים,52,0.72,2023-10-15 02:58:13
פטריה,רימונים,89,0.83,2023-10-29 09:23:15
דובדבן,טיל נגד מטוסים,83,0.56,2023-10-08 17:01:21
חמניות,אקדח,21,0.77,2023-10-21 17:57:06
צהובה,הגבול הדרומי,94,0.69,2023-10-29 13:16:35
עץ,רקטה,70,0.71,2023-10-09 00:02:19
שחור,קסאם,8,0.13,2023-10-11 08:16:00
עץ,טיל בליסטי,74,0.77,2023-10-22 09:58:49
בודד,רימונים,3,0.27,2023-10-15 23:48:14
חמניות,טיל נגד טנקים,24,0.44,2023-10-22 23:25:06
בודד,קו דיוח 162,29,0.61,2023-10-16 03:41:46
קודקוד,ג׳יפ,72,0.26,2023-10-12 06:37:02
עוגה,נשק,6,0.54,2023-10-13 01:57:52
מחצבה,רימון,81,0.39,2023-10-17 02:13:39
פטריה,רימונים,99,0.84,2023-10-21 13:28:50
צהובה,טיל נגד מטוסים,3,0.31,2023-10-17 14:40:12
בודד,בסיס צה״ל,30,0.57,2023-10-29 15:35:42
עוגה,תחמושת,9,0.54,2023-10-09 02:18:17
עוגה,רימון,79,0.84,2023-10-18 10:39:46
פטריה,טיל נגד טנקים,78,0.3,2023-10-28 02:20:38
ציפור,רפיח,100,0.5,2023-10-18 06:01:24
בודד,הגבול הדרומי,97,0.78,2023-10-12 01:16:09
פטריה,מוחמד דף,40,0.75,2023-10-08 16:51:08
שחור,טיל בליסטי,86,0.54,2023-10-20 00:48:12
עץ,רובה,66,0.28,2023-10-28 13:54:46
צהובה,קו דיוח 162,86,0.16,2023-10-22 00:30:56
ציפור,איסמעיל הנייה,71,0.17,2023-10-08 10:27:58
כלב,רובה,24,0.67,2023-10-18 13:41:51
קודקוד,מוחמד דף,51,0.25,2023-10-09 12:00:17
צהובה,בסיס צה״ל,14,0.46,2023-10-10 07:26:49
תפוז,רובה,81,0.47,2023-10-10 03:57:05
עוגה,רקטה,74,0.86,2023-10-18 06:06:53
בודד,תחמושת,84,0.84,2023-10-11 15:28:12
