Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
מחצבה,ג׳בליה,44,0.27,2023-10-16 03:09:47
ציפור,אקדח,12,0.29,2023-10-14 08:22:11
קודקוד,קסאם,36,0.29,2023-10-25 07:04:44
ציפור,חיילים,66,0.1,2023-10-07 01:51:05
תפוז,חיילים,40,0.54,2023-10-08 19:48:11
קודקוד,קו דיוח 453,71,0.79,2023-10-24 09:01:56
עוגה,רימון,94,0.46,2023-10-20 13:18:27
פיסטוק,ג׳יפ,12,0.88,2023-10-13 02:33:09
פיסטוק,טיל נגד טנקים,74,0.83,2023-10-08 21:26:11
עץ,איסמעיל הנייה,93,0.76,2023-10-14 12:16:44
מחצבה,רימונים,79,0.67,2023-10-18 01:04:14
עוגה,טיל בליסטי,70,0.1,2023-10-08 02:08:13
חמניות,חיילים,34,0.69,2023-10-16 07:02:49
שחור,מוחמד דף,85,0.42,2023-10-29 23:04:20
עץ,קו דיוח 453,95,0.57,2023-10-15 01:10:34
דובדבן,רובה,95,0.14,2023-10-26 20:46:05
דובדבן,מוחמד דף,20,0.87,2023-10-21 05:11:47
עץ,קו דיוח 897,69,0.59,2023-10-22 08:24:17
שפן,ג׳יפ,30,0.47,2023-10-13 14:19:26
שחור,טיל נגד טנקים,45,0.28,2023-10-28 20:22:00
שפן,טיל נגד מטוסים,65,0.89,2023-10-08 19:37:14
שפן,מוחמד דף,96,0.43,2023-10-19 23:51:10
עץ,טיל נגד טנקים,59,0.78,2023-10-09 15:43:10
עוגה,בסיס צה״ל,78,0.19,2023-10-27 15:04:55
תפוז,טיל בליסטי,40,0.32,2023-10-26 03:41:36
שפן,רימונים,99,0.33,2023-10-11 05:46:47
תפוז,רימונים,35,0.11,2023-10-22 07:30:54
פטריה,חיילים,11,0.22,2023-10-23 02:11:28
ציפור,עזה,21,0.34,2023-10-29 18:37:27
עוגה,טיל נגד מטוסים,33,0.83,2023-10-21 21:04:52
צהובה,רובה,25,0.42,2023-10-29 22:39:40
מחצבה,קו דיוח 162,72,0.36,2023-10-19 07:09:51
שחור,קו דיוח 162,76,0.36,2023-10-29 05:18:32
מחצבה,טיל בליסטי,90,0.2,2023-10-26 09:38:55
בודד,רימון,72,0.35,2023-10-25 18:01:38
ציפור,קו דיוח 162,37,0.58,2023-10-24 00:18:52
חמניות,קו דיוח 162,42,0.5,2023-10-24 19:54:12
עץ,עזה,89,0.45,2023-10-22 22:54:39
שפן,אקדח,76,0.78,2023-10-21 22:52:57
עץ,נשק,15,0.18,2023-10-19 12:31:57
פטריה,קו דיוח 162,59,0.85,2023-10-27 23:02:00
דובדבן,הגבול הדרומי,69,0.89,2023-10-29 03:00:18
בודד,קו דיוח 897,62,0.64,2023-10-17 01:11:01
שחור,אקדח,71,0.85,2023-10-23 23:08:03
חמניות,ג׳יפ,80,0.34,2023-10-23 12:20:24
חמניות,הגבול הדרומי,98,0.87,2023-10-25 03:42:44
שחור,הגבול הדרומי,77,0.56,2023-10-09 18:17:54
צהובה,טיל נגד מטוסים,28,0.62,2023-10-18 21:40:36
פטריה,חיילים,88,0.14,2023-10-24 21:32:25
פיסטוק,רקטה,47,0.69,2023-10-25 13:10:12
עוגה,אקדח,78,0.42,2023-10-23 13:34:30
צהובה,עזה,44,0.17,2023-10-10 08:06:03
ציפור,רקטה,4,0.52,2023-10-09 13:02:02
פטריה,קו דיוח 897,80,0.6,2023-10-19 03:59:03
פיסטוק,תחמושת,66,0.47,2023-10-17 06:42:43
תפוז,טיל נגד מטוסים,78,0.56,2023-10-22 15:04:53
פיסטוק,קו דיוח 897,71,0.74,2023-10-18 01:40:55
פטריה,טיל נגד טנקים,21,0.65,2023-10-08 14:10:52
עץ,טיל בליסטי,78,0.9,2023-10-22 16:58:18
חמניות,מוחמד דף,12,0.73,2023-10-09 19:34:00
כלב,רקטה,45,0.89,2023-10-21 16:25:21
צהובה,טיל נגד טנקים,16,0.43,2023-10-23 01:34:02
מחצבה,מוחמד דף,97,0.25,2023-10-10 07:43:48
תפוז,טיל נגד טנקים,55,0.14,2023-10-19 19:10:46
שחור,קו דיוח 453,4,0.21,2023-10-24 04:46:18
שחור,אקדח,65,0.87,2023-10-11 11:06:56
עוגה,אקדח,16,0.9,2023-10-12 15:37:49
קודקוד,בסיס צה״ל,68,0.67,2023-10-25 10:39:44
כלב,איסמעיל הנייה,91,0.28,2023-10-18 18:29:48
צהובה,ג׳בליה,31,0.49,2023-10-24 17:50:43
שפן,טיל בליסטי,63,0.43,2023-10-17 01:03:48
בודד,אקדח,76,0.57,2023-10-15 19:49:24
בודד,רימון,97,0.54,2023-10-13 23:22:18
דובדבן,בסיס צה״ל,13,0.54,2023-10-17 19:41:32
שפן,עזה,10,0.3,2023-10-29 09:46:36
צהובה,רובה,25,0.41,2023-10-21 20:03:34
קודקוד,בסיס צה״ל,20,0.72,2023-10-18 10:18:18
בודד,חיילים,96,0.39,2023-10-27 11:25:02
ציפור,איסמעיל הנייה,98,0.77,2023-10-22 01:31:56
בודד,ג׳בליה,30,0.35,2023-10-17 17:50:17
עוגה,ג׳יפ,75,0.89,2023-10-10 17:57:59
ציפור,רובה,80,0.48,2023-10-15 23:36:36
מחצבה,קו דיוח 897,3,0.55,2023-10-24 07:20:03
חמניות,אקדח,86,0.1,2023-10-23 14:39:38
מחצבה,חיילים,78,0.29,2023-10-22 07:06:11
פיסטוק,קו דיוח 162,31,0.64,2023-10-17 14:39:29
עץ,בסיס צה״ל,21,0.28,2023-10-28 21:47:02
בודד,רפיח,12,0.58,2023-10-17 08:07:31
עץ,טיל נגד מטוסים,80,0.88,2023-10-28 11:05:21
חמניות,קו דיוח 453,54,0.5,2023-10-11 18:32:56
עוגה,רימונים,57,0.36,2023-10-16 16:22:45
עץ,רובה,60,0.66,2023-10-09 02:26:24
פטריה,קו דיוח 897,93,0.47,2023-10-16 06:01:53
ציפור,קו דיוח 162,45,0.45,2023-10-19 18:10:41
פטריה,עזה,46,0.4,2023-10-29 15:16:32
פטריה,רפיח,13,0.29,2023-10-10 21:39:30
שפן,טיל נגד מטוסים,12,0.33,2023-10-12 07:30:00
שפן,רפיח,70,0.63,2023-10-07 11:32:07
עוגה,ג׳יפ,9,0.41,2023-10-26 13:21:54
דובדבן,נשק,51,0.64,2023-10-21 20:16:24
