Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
מחצבה,קו דיוח 162,9,0.19,2023-10-16 19:12:43
כלב,נשק,63,0.87,2023-10-22 04:46:05
דובדבן,ג׳בליה,65,0.78,2023-10-20 04:41:40
פיסטוק,רקטה,74,0.15,2023-10-08 00:35:20
כלב,קו דיוח 453,87,0.19,2023-10-12 16:44:44
כלב,איסמעיל הנייה,97,0.25,2023-10-26 18:17:02
פטריה,קו דיוח 897,66,0.72,2023-10-22 18:46:46
דובדבן,רובה,14,0.55,2023-10-27 15:31:13
פיסטוק,הגבול הדרומי,98,0.7,2023-10-28 23:14:25
עץ,טיל בליסטי,14,0.89,2023-10-23 09:27:19
קודקוד,טיל נגד טנקים,18,0.62,2023-10-20 15:36:59
שחור,רימון,42,0.66,2023-10-07 12:34:43
ציפור,רפיח,90,0.39,2023-10-26 13:00:02
בודד,קו דיוח 162,17,0.58,2023-10-15 21:33:53
בודד,רקטה,97,0.22,2023-10-20 05:13:28
בודד,אקדח,3,0.85,2023-10-28 10:54:27
ציפור,טיל נגד טנקים,8,0.29,2023-10-20 06:15:20
עוגה,נשק,1,0.41,2023-10-13 22:18:56
שחור,חיילים,47,0.42,2023-10-21 12:30:02
קודקוד,מוחמד דף,28,0.5,2023-10-21 01:05:23
פיסטוק,בסיס צה״ל,11,0.62,2023-10-08 02:27:17
פיסטוק,חיילים,74,0.48,2023-10-23 11:09:51
בודד,עזה,8,0.17,2023-10-19 15:17:28
פטריה,אקדח,29,0.45,2023-10-22 23:17:54
שפן,טיל נגד מטוסים,78,0.35,2023-10-17 23:50:15
בודד,מוחמד דף,17,0.85,2023-10-19 04:47:12
פיסטוק,רימון,41,0.67,2023-10-11 08:55:45
כלב,רימון,19,0.88,2023-10-12 00:54:26
עוגה,רפיח,83,0.11,2023-10-08 21:34:26
דובדבן,רפיח,82,0.83,2023-10-16 21:53:41
שחור,רפיח,13,0.53,2023-10-09 15:04:13
פיסטוק,מוחמד דף,40,0.84,2023-10-19 11:16:52
שפן,חיילים,18,0.88,2023-10-11 23:10:11
ציפור,תחמושת,20,0.48,2023-10-22 05:38:26
שחור,עזה,13,0.35,2023-10-21 05:02:57
כלב,ג׳יפ,59,0.25,2023-10-21 08:09:50
בודד,מוחמד דף,81,0.47,2023-10-29 03:00:20
פיסטוק,רימונים,42,0.46,2023-10-11 10:24:24
עוגה,אקדח,63,0.2,2023-10-24 14:32:26
שחור,טיל בליסטי,17,0.21,2023-10-25 00:16:58
תפוז,רקטה,29,0.83,2023-10-15 23:15:08
בודד,עזה,18,0.67,2023-10-28 04:29:52
עוגה,רימונים,49,0.4,2023-10-23 21:13:12
שפן,הגבול הדרומי,85,0.42,2023-10-22 16:38:19
שחור,טיל נגד טנקים,94,0.74,2023-10-14 23:07:34
כלב,אקדח,20,0.27,2023-10-18 18:12:17
כלב,עזה,92,0.86,2023-10-17 02:32:44
שפן,רובה,4,0.87,2023-10-20 07:46:07
עוגה,איסמעיל הנייה,30,0.15,2023-10-15 21:13:45
שפן,טיל בליסטי,98,0.52,2023-10-16 21:48:42
עץ,נשק,96,0.48,2023-10-25 07:23:49
קודקוד,רפיח,82,0.44,2023-10-13 23:55:13
בודד,קסאם,54,0.15,2023-10-14 13:37:35
ציפור,בסיס צה״ל,63,0.37,2023-10-18 04:48:51
דובדבן,רימונים,66,0.36,2023-10-22 22:11:58
כלב,תחמושת,84,0.69,2023-10-29 04:46:38
ציפור,קו דיוח 453,39,0.58,2023-10-24 08:52:46
ציפור,אקדח,58,0.11,2023-10-17 22:34:15
חמניות,טיל נגד מטוסים,35,0.69,2023-10-25 21:59:13
שחור,רקטה,41,0.64,2023-10-11 22:46:21
שחור,קו דיוח 897,58,0.57,2023-10-10 13:44:23
עוגה,רקטה,77,0.42,2023-10-10 20:00:04
תפוז,עזה,89,0.41,2023-10-20 08:45:52
עוגה,הגבול הדרומי,7,0.67,2023-10-11 17:34:10
עץ,חיילים,81,0.73,2023-10-24 17:36:32
פיסטוק,טיל בליסטי,86,0.85,2023-10-24 04:57:46
כלב,תחמושת,100,0.71,2023-10-25 10:52:53
פטריה,רימונים,39,0.4,2023-10-14 01:18:27
