Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
מחצבה,קו דיוח 897,16,0.84,2023-10-07 13:30:49
מחצבה,קו דיוח 897,44,0.81,2023-10-12 09:40:08
עוגה,תחמושת,33,0.24,2023-10-12 21:56:16
שחור,נשק,22,0.29,2023-10-12 19:35:32
שחור,תחמושת,89,0.31,2023-10-29 22:07:26
פיסטוק,קו דיוח 897,87,0.45,2023-10-17 22:57:58
חמניות,קו דיוח 453,88,0.42,2023-10-11 23:49:43
תפוז,רפיח,1,0.46,2023-10-14 10:05:40
בודד,קו דיוח 897,65,0.59,2023-10-19 05:21:03
חמניות,ג׳בליה,68,0.19,2023-10-09 10:15:10
כלב,רימון,89,0.43,2023-10-27 05:28:47
בודד,ג׳בליה,25,0.86,2023-10-14 20:30:07
חמניות,קסאם,79,0.21,2023-10-10 16:19:33
עץ,טיל בליסטי,96,0.53,2023-10-10 20:26:20
דובדבן,קסאם,73,0.28,2023-10-20 23:11:48
ציפור,עזה,63,0.29,2023-10-13 03:19:29
קודקוד,עזה,58,0.89,2023-10-23 17:12:12
שפן,קו דיוח 897,19,0.43,2023-10-22 05:10:22
שפן,אקדח,53,0.11,2023-10-10 12:12:26
ציפור,נשק,31,0.53,2023-10-24 21:46:06
קודקוד,קו דיוח 897,26,0.84,2023-10-10 00:06:23
בודד,בסיס צה״ל,57,0.19,2023-10-22 11:06:44
כלב,תחמושת,44,0.4,2023-10-09 04:16:35
פיסטוק,קו דיוח 453,2,0.57,2023-10-29 09:41:54
מחצבה,איסמעיל הנייה,93,0.76,2023-10-26 13:16:21
פטריה,מוחמד דף,45,0.19,2023-10-08 09:59:46
עוגה,רובה,76,0.59,2023-10-21 13:50:46
פיסטוק,רפיח,27,0.85,2023-10-28 02:01:20
דובדבן,חיילים,97,0.25,2023-10-26 04:13:22
קודקוד,רימון,24,0.72,2023-10-23 10:28:44
מחצבה,טיל נגד מטוסים,33,0.14,2023-10-11 10:41:20
חמניות,עזה,43,0.22,2023-10-21 14:14:41
בודד,רובה,94,0.86,2023-10-12 01:43:34
דובדבן,קו דיוח 897,27,0.76,2023-10-16 17:51:30
צהובה,רימונים,99,0.54,2023-10-20 09:22:56
צהובה,ג׳יפ,60,0.16,2023-10-07 08:28:26
כלב,טיל נגד טנקים,92,0.65,2023-10-16 04:06:26
פיסטוק,טיל בליסטי,90,0.36,2023-10-20 15:40:58
דובדבן,רקטה,3,0.58,2023-10-18 15:09:33
שחור,רובה,76,0.46,2023-10-21 15:44:26
עוגה,מוחמד דף,95,0.5,2023-10-19 09:42:16
שפן,מוחמד דף,21,0.77,2023-10-24 04:25:05
עץ,קסאם,59,0.64,2023-10-29 16:31:15
תפוז,נשק,84,0.89,2023-10-18 03:03:07
מחצבה,חיילים,100,0.42,2023-10-13 21:46:33
ציפור,טיל בליסטי,61,0.28,2023-10-14 02:41:01
מחצבה,תחמושת,42,0.43,2023-10-20 18:17:16
דובדבן,טיל נגד טנקים,22,0.38,2023-10-27 16:15:01
כלב,קו דיוח 897,70,0.47,2023-10-16 21:26:01
בודד,קו דיוח 453,87,0.72,2023-10-11 08:13:21
מחצבה,הגבול הדרומי,82,0.11,2023-10-13 00:41:45
מחצבה,רימון,28,0.69,2023-10-28 23:13:46
ציפור,רפיח,23,0.68,2023-10-26 19:27:30
חמניות,ג׳בליה,62,0.61,2023-10-15 02:52:03
מחצבה,קו דיוח 162,100,0.26,2023-10-21 19:01:49
ציפור,עזה,37,0.5,2023-10-16 14:19:56
שפן,ג׳יפ,19,0.81,2023-10-16 06:37:46
צהובה,בסיס צה״ל,49,0.39,2023-10-23 20:56:02
עוגה,מוחמד דף,85,0.78,2023-10-16 19:48:32
עוגה,איסמעיל הנייה,96,0.25,2023-10-23 21:08:56
תפוז,קו דיוח 162,90,0.81,2023-10-07 11:21:33
פיסטוק,חיילים,72,0.15,2023-10-26 05:06:56
בודד,מוחמד דף,34,0.53,2023-10-29 13:10:01
פטריה,בסיס צה״ל,33,0.13,2023-10-25 06:25:18
שפן,תחמושת,16,0.36,2023-10-25 12:05:27
ציפור,אקדח,18,0.75,2023-10-09 00:00:20
דובדבן,רפיח,86,0.48,2023-10-07 05:16:53
שחור,טיל בליסטי,87,0.18,2023-10-18 00:43:37
דובדבן,עזה,58,0.63,2023-10-17 15:30:43
פטריה,עזה,80,0.38,2023-10-18 20:24:00
מחצבה,טיל נגד מטוסים,65,0.64,2023-10-29 13:32:46
חמניות,תחמושת,21,0.72,2023-10-15 23:15:48
צהובה,אקדח,44,0.36,2023-10-13 07:17:07
עוגה,אקדח,41,0.29,2023-10-28 06:32:25
תפוז,טיל נגד טנקים,56,0.77,2023-10-15 22:01:25
בודד,תחמושת,28,0.18,2023-10-17 00:58:53
בודד,רימונים,57,0.78,2023-10-22 18:19:40
צהובה,רובה,3,0.65,2023-10-28 15:22:17
דובדבן,אקדח,39,0.68,2023-10-08 21:53:02
חמניות,קו דיוח 453,15,0.39,2023-10-19 18:12:34
שפן,טיל בליסטי,68,0.77,2023-10-09 07:34:59
פטריה,הגבול הדרומי,17,0.8,2023-10-09 14:54:28
כלב,בסיס צה״ל,64,0.38,2023-10-22 09:37:27
ציפור,רימונים,34,0.81,2023-10-20 14:58:18
ציפור,הגבול הדרומי,60,0.89,2023-10-11 03:30:35
כלב,טיל נגד מטוסים,74,0.89,2023-10-19 01:00:34
שחור,הגבול הדרומי,26,0.38,2023-10-14 20:49:56
תפוז,בסיס צה״ל,47,0.4,2023-10-09 21:47:10
ציפור,אקדח,71,0.7,2023-10-10 16:51:42
דובדבן,הגבול הדרומי,74,0.81,2023-10-23 10:31:55
ציפור,טיל נגד מטוסים,14,0.25,2023-10-08 18:46:58
כלב,מוחמד דף,56,0.37,2023-10-29 07:03:06
עוגה,רימונים,39,0.42,2023-10-17 04:10:14
צהובה,איסמעיל הנייה,41,0.67,2023-10-22 10:25:46
כלב,אקדח,100,0.66,2023-10-18 19:06:36
פטריה,הגבול הדרומי,48,0.69,2023-10-07 21:45:05
פטריה,טיל בליסטי,78,0.39,2023-10-08 19:59:34
כלב,אקדח,17,0.67,2023-10-24 17:24:55
תפוז,הגבול הדרומי,27,0.8,2023-10-12 22:09:52
ציפור,איסמעיל הנייה,6,0.22,2023-10-11 03:48:10
