Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
פיסטוק,קו דיוח 162,28,0.26,2023-10-18 04:20:27
תפוז,רימון,80,0.18,2023-10-08 06:13:47
כלב,ג׳יפ,15,0.65,2023-10-17 15:48:55
פיסטוק,קסאם,89,0.21,2023-10-25 12:34:32
עץ,הגבול הדרומי,6,0.47,2023-10-18 12:38:05
עץ,רימונים,20,0.62,2023-10-22 19:57:20
כלב,מוחמד דף,100,0.83,2023-10-08 08:13:41
פטריה,רפיח,54,0.6,2023-10-26 21:38:52
בודד,טיל בליסטי,66,0.85,2023-10-18 17:45:09
חמניות,מוחמד דף,18,0.43,2023-10-08 19:25:04
מחצבה,רקטה,5,0.69,2023-10-24 07:42:46
קודקוד,רפיח,92,0.16,2023-10-17 01:16:05
צהובה,ג׳יפ,7,0.11,2023-10-29 22:58:52
פיסטוק,בסיס צה״ל,18,0.66,2023-10-09 06:48:36
תפוז,קו דיוח 897,30,0.38,2023-10-23 08:13:27
פיסטוק,ג׳בליה,45,0.7,2023-10-20 07:39:26
דובדבן,טיל נגד טנקים,75,0.21,2023-10-17 04:53:36
מחצבה,טיל נגד טנקים,70,0.81,2023-10-14 19:11:09
דובדבן,רימונים,30,0.63,2023-10-11 06:53:43
פטריה,ג׳בליה,17,0.34,2023-10-10 18:09:28
עוגה,קו דיוח 162,68,0.25,2023-10-28 06:55:42
פטריה,נשק,19,0.4,2023-10-16 09:34:31
עץ,ג׳בליה,9,0.4,2023-10-15 09:53:41
שפן,קו דיוח 453,91,0.87,2023-10-17 18:00:44
שפן,רימון,30,0.46,2023-10-26 08:26:53
שפן,הגבול הדרומי,12,0.69,2023-10-10 13:59:39
מחצבה,ג׳יפ,55,0.58,2023-10-20 22:11:12
ציפור,רקטה,94,0.11,2023-10-08 08:44:47
דובדבן,חיילים,1,0.86,2023-10-19 11:36:33
מחצבה,ג׳יפ,79,0.65,2023-10-14 06:00:53
עץ,ג׳בליה,60,0.38,2023-10-25 23:12:01
פטריה,חיילים,87,0.57,2023-10-28 18:46:08
קודקוד,טיל בליסטי,73,0.81,2023-10-27 16:01:39
פטריה,נשק,80,0.25,2023-10-24 19:49:26
דובדבן,קו דיוח 897,55,0.58,2023-10-29 09:46:19
שחור,נשק,100,0.26,2023-10-20 23:13:07
כלב,קו דיוח 453,76,0.4,2023-10-25 07:39:22
דובדבן,רימון,99,0.18,2023-10-17 02:51:24
