Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
שפן,רימון,13,0.51,2023-10-16 19:18:10
בודד,טיל נגד מטוסים,78,0.89,2023-10-22 01:21:15
בודד,רפיח,7,0.5,2023-10-18 02:37:33
פיסטוק,רימונים,64,0.68,2023-10-26 01:53:53
קודקוד,רובה,47,0.89,2023-10-28 10:58:32
דובדבן,רפיח,45,0.61,2023-10-20 11:05:35
ציפור,טיל בליסטי,18,0.88,2023-10-14 20:33:42
קודקוד,חיילים,89,0.88,2023-10-23 14:21:46
צהובה,קו דיוח 453,51,0.49,2023-10-15 05:58:39
דובדבן,קו דיוח 453,32,0.17,2023-10-22 15:33:50
עוגה,קו דיוח 162,100,0.39,2023-10-13 21:22:25
פטריה,טיל נגד טנקים,65,0.51,2023-10-24 11:02:41
שפן,טיל נגד טנקים,33,0.18,2023-10-11 06:22:17
מחצבה,ג׳יפ,33,0.6,2023-10-17 10:12:22
ציפור,איסמעיל הנייה,96,0.72,2023-10-13 02:24:24
צהובה,קו דיוח 897,9,0.69,2023-10-23 00:51:01
דובדבן,קו דיוח 162,36,0.48,2023-10-24 14:22:30
פטריה,ג׳בליה,1,0.37,2023-10-18 00:41:08
תפוז,רימונים,41,0.45,2023-10-16 22:10:17
עוגה,קסאם,42,0.29,2023-10-08 23:20:41
שפן,אקדח,82,0.82,2023-10-18 00:44:24
פיסטוק,רקטה,41,0.65,2023-10-21 10:58:18
תפוז,רפיח,61,0.16,2023-10-11 10:17:33
קודקוד,חיילים,46,0.53,2023-10-12 05:44:36
עוגה,טיל נגד טנקים,75,0.41,2023-10-15 17:50:55
פטריה,מוחמד דף,24,0.63,2023-10-12 00:30:01
מחצבה,קו דיוח 897,56,0.21,2023-10-27 14:52:54
תפוז,רפיח,40,0.8,2023-10-25 00:52:04
פיסטוק,תחמושת,45,0.33,2023-10-07 13:29:35
חמניות,רימון,26,0.53,2023-10-21 13:15:59
מחצבה,רובה,96,0.25,2023-10-18 21:43:51
כלב,רובה,58,0.78,2023-10-07 16:46:05
צהובה,קו דיוח 897,13,0.36,2023-10-09 10:31:04
פטריה,קו דיוח 897,77,0.37,2023-10-20 09:27:00
צהובה,רובה,88,0.73,2023-10-20 15:32:41
עוגה,תחמושת,99,0.37,2023-10-25 11:23:27
תפוז,ג׳יפ,90,0.56,2023-10-25 16:37:25
פיסטוק,רימונים,78,0.67,2023-10-21 17:52:08
ציפור,עזה,89,0.33,2023-10-28 00:18:30
שחור,מוחמד דף,37,0.6,2023-10-26 12:43:40
עוגה,טיל נגד טנקים,69,0.14,2023-10-24 01:38:03
בודד,רימונים,38,0.16,2023-10-23 10:04:09
עוגה,קסאם,21,0.14,2023-10-22 01:53:10
מחצבה,מוחמד דף,46,0.27,2023-10-29 07:31:17
שפן,רקטה,51,0.27,2023-10-26 13:49:46
תפוז,רימון,5,0.76,2023-10-29 23:07:59
עוגה,רימונים,60,0.29,2023-10-07 13:58:34
כלב,ג׳יפ,13,0.75,2023-10-11 02:58:57
פיסטוק,ג׳יפ,21,0.4,2023-10-26 14:41:57
קודקוד,תחמושת,89,0.77,2023-10-24 08:01:30
דובדבן,קו דיוח 897,97,0.13,2023-10-10 00:01:03
שחור,הגבול הדרומי,38,0.35,2023-10-11 06:22:34
חמניות,רפיח,55,0.42,2023-10-29 13:23:41
עץ,רימון,14,0.59,2023-10-25 06:11:25
עוגה,קו דיוח 162,74,0.69,2023-10-12 19:59:13
חמניות,ג׳בליה,93,0.47,2023-10-26 04:33:52
כלב,רימון,84,0.19,2023-10-24 09:08:39
פיסטוק,רובה,79,0.7,2023-10-28 19:22:10
עוגה,טיל בליסטי,42,0.47,2023-10-19 06:59:10
שחור,תחמושת,69,0.36,2023-10-18 15:42:25
תפוז,איסמעיל הנייה,24,0.64,2023-10-18 11:04:28
מחצבה,ג׳בליה,27,0.67,2023-10-12 15:04:58
שחור,תחמושת,57,0.85,2023-10-28 12:37:09
כלב,מוחמד דף,41,0.71,2023-10-15 14:07:14
מחצבה,רובה,36,0.6,2023-10-29 19:45:06
כלב,ג׳בליה,33,0.4,2023-10-15 13:22:40
שפן,קו דיוח 162,85,0.14,2023-10-09 09:33:45
שפן,ג׳יפ,1,0.18,2023-10-09 19:35:31
מחצבה,קו דיוח 453,45,0.38,2023-10-25 08:40:52
דובדבן,חיילים,77,0.51,2023-10-11 03:00:16
חמניות,נשק,14,0.45,2023-10-10 02:44:45
קודקוד,ג׳בליה,17,0.45,2023-10-11 01:39:01
ציפור,תחמושת,61,0.53,2023-10-11 20:04:57
עץ,תחמושת,12,0.14,2023-10-16 12:48:16
כלב,נשק,86,0.81,2023-10-17 18:27:33
קודקוד,מוחמד דף,14,0.45,2023-10-15 05:31:46
