Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
כלב,תחמושת,28,0.72,2023-10-13 08:34:15
חמניות,רימונים,79,0.14,2023-10-19 07:22:37
דובדבן,קסאם,9,0.48,2023-10-19 00:17:24
כלב,טיל נגד טנקים,22,0.81,2023-10-15 05:46:40
כלב,עזה,86,0.77,2023-10-25 14:27:07
פטריה,הגבול הדרומי,74,0.63,2023-10-21 22:31:31
פיסטוק,עזה,51,0.27,2023-10-29 13:25:40
צהובה,ג׳בליה,29,0.66,2023-10-24 01:39:02
שחור,תחמושת,45,0.89,2023-10-22 18:56:56
מחצבה,רימון,84,0.18,2023-10-29 05:50:51
כלב,ג׳יפ,65,0.89,2023-10-27 02:32:06
שחור,איסמעיל הנייה,98,0.23,2023-10-23 22:08:51
פיסטוק,רובה,35,0.17,2023-10-12 04:13:40
מחצבה,חיילים,45,0.79,2023-10-26 18:13:02
ציפור,הגבול הדרומי,47,0.84,2023-10-24 06:39:00
צהובה,תחמושת,55,0.7,2023-10-28 10:25:47
כלב,איסמעיל הנייה,74,0.55,2023-10-13 17:08:42
בודד,רימון,34,0.13,2023-10-07 12:10:48
כלב,הגבול הדרומי,51,0.36,2023-10-20 07:03:38
פטריה,קו דיוח 162,81,0.44,2023-10-15 23:49:16
כלב,רימונים,79,0.14,2023-10-21 14:40:18
תפוז,תחמושת,32,0.69,2023-10-10 17:05:01
פטריה,רימונים,24,0.34,2023-10-27 19:43:28
תפוז,נשק,54,0.1,2023-10-16 19:52:58
פטריה,רובה,52,0.46,2023-10-21 06:08:13
תפוז,תחמושת,29,0.14,2023-10-17 23:19:45
חמניות,עזה,9,0.57,2023-10-19 15:44:52
מחצבה,איסמעיל הנייה,83,0.85,2023-10-10 06:33:30
תפוז,קסאם,37,0.23,2023-10-27 02:23:23
דובדבן,קו דיוח 897,41,0.4,2023-10-20 07:47:13
עוגה,רפיח,74,0.54,2023-10-09 17:49:08
פטריה,רקטה,93,0.37,2023-10-07 12:44:29
חמניות,רפיח,82,0.33,2023-10-24 19:32:27
פטריה,איסמעיל הנייה,29,0.71,2023-10-15 19:26:16
שחור,הגבול הדרומי,2,0.61,2023-10-08 18:29:41
ציפור,נשק,6,0.33,2023-10-15 06:54:36
פטריה,רימון,33,0.67,2023-10-23 13:31:09
תפוז,רקטה,47,0.13,2023-10-15 02:33:53
דובדבן,טיל נגד מטוסים,86,0.36,2023-10-27 05:38:05
ציפור,בסיס צה״ל,53,0.7,2023-10-20 22:10:52
עוגה,ג׳יפ,87,0.42,2023-10-29 15:31:48
דובדבן,רקטה,32,0.34,2023-10-27 15:00:51
צהובה,עזה,74,0.75,2023-10-13 19:58:31
חמניות,ג׳יפ,56,0.41,2023-10-08 07:39:32
