Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
פיסטוק,רימון,67,0.18,2023-10-22 10:39:36
קודקוד,קו דיוח 453,21,0.68,2023-10-11 07:18:05
פיסטוק,נשק,86,0.67,2023-10-14 20:51:17
עץ,עזה,22,0.64,2023-10-18 04:03:20
שפן,רימונים,14,0.39,2023-10-16 00:18:45
חמניות,טיל נגד טנקים,27,0.74,2023-10-20 06:25:19
דובדבן,רפיח,21,0.24,2023-10-13 17:26:57
קודקוד,קו דיוח 453,60,0.43,2023-10-16 20:16:31
פטריה,רימון,3,0.58,2023-10-16 06:07:46
שחור,רובה,49,0.69,2023-10-09 04:30:53
עוגה,בסיס צה״ל,21,0.76,2023-10-21 05:30:45
תפוז,קו דיוח 453,93,0.62,2023-10-21 17:57:13
מחצבה,בסיס צה״ל,10,0.55,2023-10-19 05:04:34
פיסטוק,רימון,22,0.68,2023-10-26 20:16:26
עוגה,רימונים,82,0.81,2023-10-07 13:19:13
עץ,בסיס צה״ל,61,0.4,2023-10-21 23:35:40
עוגה,קו דיוח 162,88,0.42,2023-10-11 18:40:00
קודקוד,רימון,48,0.32,2023-10-26 20:49:38
עוגה,עזה,38,0.32,2023-10-18 22:38:22
כלב,רימון,13,0.39,2023-10-20 19:46:26
דובדבן,ג׳יפ,46,0.27,2023-10-25 08:55:13
בודד,מוחמד דף,52,0.45,2023-10-09 19:29:27
ציפור,עזה,30,0.15,2023-10-29 05:36:44
בודד,רפיח,53,0.19,2023-10-09 16:06:40
פטריה,בסיס צה״ל,27,0.72,2023-10-12 00:23:18
פטריה,תחמושת,61,0.89,2023-10-16 06:09:58
בודד,נשק,84,0.51,2023-10-09 11:59:22
שחור,קסאם,54,0.41,2023-10-08 12:09:12
בודד,רימונים,45,0.71,2023-10-29 20:32:39
פיסטוק,טיל נגד מטוסים,74,0.33,2023-10-22 20:32:42
צהובה,חיילים,65,0.64,2023-10-13 22:40:27
בודד,תחמושת,35,0.2,2023-10-26 08:42:21
דובדבן,טיל נגד מטוסים,52,0.75,2023-10-25 10:35:42
קודקוד,רימונים,22,0.37,2023-10-20 17:38:19
מחצבה,טיל נגד טנקים,54,0.81,2023-10-27 05:59:11
כלב,עזה,86,0.25,2023-10-27 15:18:04
ציפור,קו דיוח 453,77,0.82,2023-10-14 16:14:19
כלב,רפיח,14,0.79,2023-10-29 16:05:42
שפן,נשק,21,0.56,2023-10-27 04:02:46
בודד,ג׳יפ,90,0.83,2023-10-29 16:23:09
כלב,ג׳יפ,37,0.14,2023-10-10 00:09:54
פיסטוק,טיל נגד טנקים,99,0.43,2023-10-29 17:22:43
מחצבה,נשק,75,0.13,2023-10-09 00:33:49
תפוז,חיילים,64,0.56,2023-10-29 13:36:41
ציפור,ג׳בליה,95,0.89,2023-10-16 15:43:38
פיסטוק,רימונים,69,0.2,2023-10-07 15:25:43
פטריה,אקדח,54,0.61,2023-10-19 22:47:34
מחצבה,ג׳בליה,8,0.65,2023-10-21 20:12:03
צהובה,טיל בליסטי,62,0.79,2023-10-19 18:01:05
שחור,טיל נגד טנקים,13,0.4,2023-10-28 16:03:27
צהובה,רימונים,16,0.5,2023-10-12 13:20:06
תפוז,רפיח,51,0.85,2023-10-07 12:44:42
פטריה,חיילים,49,0.54,2023-10-19 03:05:18
כלב,קו דיוח 162,52,0.57,2023-10-27 02:33:18
כלב,תחמושת,6,0.17,2023-10-20 19:07:33
חמניות,רפיח,73,0.37,2023-10-10 16:42:55
חמניות,רימון,17,0.44,2023-10-14 14:47:50
צהובה,תחמושת,81,0.82,2023-10-21 07:00:17
צהובה,קו דיוח 453,41,0.58,2023-10-11 00:59:38
חמניות,הגבול הדרומי,83,0.79,2023-10-16 17:29:09
צהובה,בסיס צה״ל,36,0.48,2023-10-20 18:03:16
בודד,קו דיוח 897,84,0.74,2023-10-23 13:46:24
בודד,איסמעיל הנייה,81,0.23,2023-10-21 06:40:33
שפן,נשק,41,0.2,2023-10-08 20:42:18
עץ,ג׳יפ,17,0.32,2023-10-20 10:14:02
ציפור,רפיח,66,0.53,2023-10-24 15:28:42
פטריה,אקדח,92,0.27,2023-10-10 05:39:08
תפוז,רובה,30,0.61,2023-10-13 22:03:27
פיסטוק,בסיס צה״ל,72,0.79,2023-10-20 04:47:44
קודקוד,בסיס צה״ל,28,0.65,2023-10-21 07:54:54
תפוז,תחמושת,37,0.12,2023-10-15 07:05:06
פטריה,רקטה,21,0.3,2023-10-12 07:33:20
פטריה,עזה,72,0.29,2023-10-28 15:47:02
צהובה,חיילים,39,0.7,2023-10-18 17:01:21
פיסטוק,טיל נגד טנקים,37,0.8,2023-10-18 07:57:21
חמניות,קו דיוח 897,8,0.46,2023-10-09 09:10:06
חמניות,איסמעיל הנייה,77,0.2,2023-10-11 23:04:14
צהובה,קו דיוח 162,82,0.24,2023-10-09 22:51:39
תפוז,רימון,8,0.27,2023-10-09 08:24:59
דובדבן,רימונים,66,0.32,2023-10-15 16:47:13
דובדבן,עזה,84,0.82,2023-10-18 18:54:38
שפן,מוחמד דף,89,0.3,2023-10-20 09:51:22
פטריה,רקטה,26,0.46,2023-10-12 14:49:15
עץ,רקטה,34,0.49,2023-10-23 22:37:04
חמניות,קו דיוח 453,73,0.14,2023-10-10 15:17:56
