Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
צהובה,רקטה,89,0.16,2023-10-22 01:03:00
תפוז,בסיס צה״ל,68,0.86,2023-10-19 21:56:11
דובדבן,נשק,49,0.47,2023-10-08 04:30:59
תפוז,תחמושת,74,0.8,2023-10-14 05:53:34
עוגה,טיל נגד טנקים,99,0.3,2023-10-11 14:46:43
צהובה,איסמעיל הנייה,52,0.65,2023-10-11 05:14:35
פטריה,רובה,8,0.18,2023-10-24 14:30:06
עוגה,אקדח,16,0.75,2023-10-24 20:29:02
קודקוד,טיל נגד טנקים,84,0.74,2023-10-27 04:00:08
עוגה,קו דיוח 453,16,0.27,2023-10-25 08:34:32
עץ,קו דיוח 453,75,0.55,2023-10-14 00:45:33
כלב,הגבול הדרומי,7,0.32,2023-10-29 16:42:43
קודקוד,איסמעיל הנייה,56,0.12,2023-10-29 11:44:28
בודד,ג׳בליה,76,0.43,2023-10-23 05:20:52
שחור,קסאם,48,0.48,2023-10-16 00:29:03
חמניות,איסמעיל הנייה,100,0.32,2023-10-24 21:17:11
צהובה,רימון,19,0.36,2023-10-18 12:00:26
פיסטוק,נשק,42,0.81,2023-10-22 23:09:09
עוגה,ג׳בליה,86,0.72,2023-10-18 22:56:30
בודד,רימון,25,0.55,2023-10-27 16:16:38
שפן,קו דיוח 453,71,0.83,2023-10-09 15:54:51
עוגה,תחמושת,55,0.86,2023-10-21 05:35:26
פיסטוק,בסיס צה״ל,32,0.83,2023-10-08 08:19:16
קודקוד,הגבול הדרומי,75,0.3,2023-10-07 20:20:15
קודקוד,רימונים,40,0.85,2023-10-25 14:54:25
עוגה,טיל נגד טנקים,99,0.36,2023-10-18 20:28:53
דובדבן,נשק,89,0.15,2023-10-16 03:41:07
חמניות,אקדח,27,0.63,2023-10-29 07:42:00
עץ,מוחמד דף,27,0.87,2023-10-28 06:38:32
ציפור,טיל נגד טנקים,30,0.65,2023-10-20 17:35:00
כלב,הגבול הדרומי,42,0.34,2023-10-24 07:19:57
עוגה,קו דיוח 162,59,0.21,2023-10-15 01:57:25
