Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
מחצבה,איסמעיל הנייה,1,0.89,2023-10-18 21:13:37
דובדבן,חיילים,32,0.34,2023-10-09 23:55:33
כלב,מוחמד דף,7,0.42,2023-10-13 19:44:21
פטריה,רקטה,35,0.17,2023-10-11 06:41:42
שחור,רימון,15,0.22,2023-10-27 12:24:44
צהובה,רקטה,8,0.39,2023-10-28 08:16:06
שחור,תחמושת,10,0.88,2023-10-21 16:05:18
כלב,רימונים,74,0.73,2023-10-17 00:37:38
צהובה,הגבול הדרומי,35,0.37,2023-10-07 19:38:00
פטריה,עזה,3,0.61,2023-10-13 02:37:39
ציפור,נשק,40,0.16,2023-10-22 09:39:41
עץ,רימון,68,0.83,2023-10-17 20:25:07
עץ,בסיס צה״ל,29,0.37,2023-10-16 08:55:41
עץ,קסאם,75,0.41,2023-10-10 18:54:36
עץ,רימונים,57,0.3,2023-10-22 06:16:08
פיסטוק,ג׳יפ,27,0.48,2023-10-15 12:53:07
פיסטוק,רימונים,52,0.73,2023-10-17 10:46:29
ציפור,רימונים,43,0.25,2023-10-28 21:04:30
שחור,קסאם,71,0.81,2023-10-21 17:38:27
עוגה,הגבול הדרומי,67,0.39,2023-10-29 23:38:10
דובדבן,רובה,73,0.57,2023-10-28 01:41:01
צהובה,נשק,89,0.56,2023-10-21 16:14:42
חמניות,טיל נגד מטוסים,63,0.2,2023-10-12 00:15:34
ציפור,מוחמד דף,99,0.18,2023-10-29 06:48:30
קודקוד,רקטה,37,0.65,2023-10-09 15:59:07
עוגה,טיל נגד טנקים,21,0.4,2023-10-07 06:40:46
ציפור,רובה,62,0.84,2023-10-15 05:28:43
תפוז,קו דיוח 897,71,0.14,2023-10-12 06:25:51
בודד,קסאם,31,0.6,2023-10-18 12:53:31
עוגה,עזה,15,0.52,2023-10-23 11:59:06
דובדבן,רפיח,70,0.11,2023-10-24 21:39:52
פיסטוק,רפיח,75,0.1,2023-10-16 17:14:40
קודקוד,ג׳בליה,93,0.48,2023-10-11 08:53:35
שפן,הגבול הדרומי,22,0.29,2023-10-13 10:17:21
ציפור,טיל נגד טנקים,73,0.53,2023-10-16 02:03:45
ציפור,רקטה,28,0.89,2023-10-18 05:07:13
תפוז,רפיח,38,0.58,2023-10-15 06:04:09
מחצבה,רובה,60,0.31,2023-10-18 23:26:00
תפוז,קו דיוח 162,39,0.28,2023-10-09 00:04:20
כלב,חיילים,29,0.55,2023-10-14 17:59:58
שפן,טיל נגד מטוסים,91,0.28,2023-10-19 05:36:08
עץ,טיל נגד מטוסים,28,0.71,2023-10-29 03:20:22
כלב,רקטה,45,0.15,2023-10-24 01:08:59
מחצבה,חיילים,12,0.54,2023-10-25 02:46:04
עץ,קו דיוח 897,91,0.4,2023-10-22 08:21:06
שפן,ג׳בליה,53,0.73,2023-10-15 11:25:55
דובדבן,רקטה,22,0.76,2023-10-17 23:59:32
עץ,בסיס צה״ל,38,0.68,2023-10-14 16:39:05
קודקוד,ג׳בליה,85,0.22,2023-10-13 15:11:25
בודד,איסמעיל הנייה,75,0.19,2023-10-12 23:11:14
חמניות,מוחמד דף,51,0.39,2023-10-12 03:26:07
פטריה,רימון,57,0.8,2023-10-25 20:26:28
צהובה,רקטה,16,0.26,2023-10-27 11:47:55
ציפור,קו דיוח 162,99,0.1,2023-10-21 01:17:50
עוגה,רקטה,100,0.79,2023-10-07 21:32:06
בודד,קו דיוח 162,60,0.68,2023-10-20 20:25:31
ציפור,רובה,66,0.16,2023-10-15 06:19:07
שפן,נשק,19,0.62,2023-10-19 08:43:10
פטריה,טיל נגד טנקים,92,0.28,2023-10-22 10:30:18
שפן,מוחמד דף,76,0.43,2023-10-20 12:14:54
תפוז,ג׳יפ,80,0.27,2023-10-21 03:07:32
שחור,טיל נגד טנקים,100,0.17,2023-10-18 12:05:36
בודד,טיל נגד טנקים,76,0.42,2023-10-24 02:36:34
עוגה,קו דיוח 162,14,0.17,2023-10-07 03:10:32
דובדבן,רימון,88,0.16,2023-10-13 22:20:31
צהובה,אקדח,4,0.18,2023-10-19 11:49:43
ציפור,טיל נגד טנקים,74,0.54,2023-10-14 00:26:27
עץ,רימונים,25,0.22,2023-10-22 22:19:38
עוגה,קו דיוח 897,5,0.62,2023-10-13 12:30:22
תפוז,מוחמד דף,25,0.25,2023-10-13 19:29:04
דובדבן,טיל נגד מטוסים,30,0.48,2023-10-07 21:43:50
שחור,ג׳בליה,88,0.87,2023-10-12 17:54:40
חמניות,טיל נגד מטוסים,53,0.85,2023-10-20 15:16:41
שפן,בסיס צה״ל,42,0.79,2023-10-26 23:49:19
צהובה,טיל בליסטי,34,0.7,2023-10-09 05:39:49
