Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
עוגה,ג׳בליה,89,0.46,2023-10-14 12:41:49
ציפור,רימון,60,0.89,2023-10-25 01:53:50
קודקוד,תחמושת,24,0.46,2023-10-23 13:52:35
חמניות,קו דיוח 897,9,0.38,2023-10-07 17:51:14
קודקוד,הגבול הדרומי,95,0.89,2023-10-22 00:46:55
מחצבה,בסיס צה״ל,35,0.8,2023-10-24 18:56:07
פטריה,רפיח,20,0.15,2023-10-10 15:00:51
שפן,רימון,93,0.89,2023-10-22 21:19:56
מחצבה,חיילים,42,0.63,2023-10-25 17:16:51
מחצבה,איסמעיל הנייה,24,0.23,2023-10-14 17:30:38
עץ,רובה,3,0.22,2023-10-23 21:50:15
עוגה,עזה,62,0.88,2023-10-28 16:04:31
פטריה,תחמושת,5,0.2,2023-10-09 23:22:34
מחצבה,רימונים,49,0.76,2023-10-17 19:26:04
שחור,טיל בליסטי,45,0.49,2023-10-22 01:18:43
תפוז,טיל בליסטי,20,0.79,2023-10-18 14:50:08
שפן,איסמעיל הנייה,11,0.2,2023-10-10 21:17:25
שחור,טיל נגד טנקים,58,0.87,2023-10-21 03:11:50
פטריה,נשק,1,0.2,2023-10-21 12:15:20
שפן,רימון,25,0.55,2023-10-08 21:34:14
חמניות,טיל נגד טנקים,66,0.68,2023-10-18 20:54:14
תפוז,תחמושת,88,0.53,2023-10-29 20:52:10
שפן,קו דיוח 162,18,0.64,2023-10-09 00:08:14
עץ,רובה,36,0.42,2023-10-16 22:16:57
דובדבן,טיל בליסטי,93,0.65,2023-10-13 17:15:02
קודקוד,ג׳יפ,52,0.7,2023-10-20 08:06:32
ציפור,נשק,16,0.3,2023-10-29 14:39:03
עוגה,רפיח,76,0.39,2023-10-27 16:23:55
פטריה,רימון,87,0.26,2023-10-07 13:53:20
דובדבן,טיל נגד מטוסים,25,0.13,2023-10-18 21:14:58
מחצבה,רובה,37,0.6,2023-10-13 00:13:46
שפן,רימונים,64,0.59,2023-10-07 06:13:05
פטריה,טיל נגד מטוסים,6,0.11,2023-10-19 18:32:03
צהובה,הגבול הדרומי,21,0.34,2023-10-07 04:35:54
חמניות,חיילים,10,0.67,2023-10-24 10:06:35
שפן,רובה,84,0.25,2023-10-19 19:19:46
מחצבה,טיל בליסטי,24,0.87,2023-10-18 01:46:46
עוגה,אקדח,38,0.38,2023-10-13 00:38:07
מחצבה,אקדח,39,0.12,2023-10-20 22:51:44
דובדבן,הגבול הדרומי,54,0.9,2023-10-13 23:31:39
מחצבה,טיל בליסטי,37,0.74,2023-10-16 11:55:08
כלב,טיל נגד מטוסים,24,0.21,2023-10-11 23:07:50
ציפור,תחמושת,50,0.32,2023-10-27 15:36:27
עוגה,קו דיוח 897,96,0.34,2023-10-24 16:38:13
צהובה,רקטה,42,0.72,2023-10-15 21:47:02
עץ,טיל נגד מטוסים,24,0.63,2023-10-23 05:24:26
בודד,בסיס צה״ל,68,0.69,2023-10-22 14:34:07
עוגה,קו דיוח 453,45,0.49,2023-10-21 17:33:08
שפן,רימון,89,0.24,2023-10-23 16:57:37
בודד,ג׳בליה,97,0.78,2023-10-19 07:07:28
דובדבן,רובה,65,0.64,2023-10-29 17:28:04
מחצבה,רימונים,12,0.78,2023-10-20 19:25:45
שפן,אקדח,94,0.23,2023-10-26 11:49:06
פיסטוק,עזה,12,0.34,2023-10-13 01:31:19
שפן,אקדח,68,0.89,2023-10-23 11:35:38
כלב,טיל נגד טנקים,12,0.34,2023-10-07 07:15:36
חמניות,תחמושת,13,0.42,2023-10-28 11:14:43
