Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
חמניות,נשק,87,0.73,2023-10-15 15:57:47
שפן,אקדח,71,0.75,2023-10-11 02:24:16
פטריה,ג׳יפ,16,0.11,2023-10-20 16:22:58
דובדבן,קסאם,51,0.45,2023-10-07 14:01:01
תפוז,עזה,83,0.56,2023-10-20 19:43:17
מחצבה,קו דיוח 453,50,0.79,2023-10-23 21:11:40
חמניות,קסאם,1,0.14,2023-10-25 03:28:17
קודקוד,תחמושת,60,0.59,2023-10-09 11:26:59
פיסטוק,רובה,1,0.26,2023-10-15 06:18:49
קודקוד,חיילים,29,0.82,2023-10-07 15:35:25
שחור,מוחמד דף,44,0.9,2023-10-16 20:01:38
צהובה,קסאם,10,0.1,2023-10-12 12:52:52
דובדבן,אקדח,99,0.7,2023-10-27 11:06:37
עץ,קסאם,9,0.68,2023-10-19 21:12:57
דובדבן,רימון,56,0.14,2023-10-15 16:48:25
עוגה,איסמעיל הנייה,8,0.45,2023-10-14 18:23:17
שחור,איסמעיל הנייה,72,0.12,2023-10-13 08:46:28
שחור,רפיח,36,0.14,2023-10-22 20:12:31
תפוז,חיילים,85,0.4,2023-10-20 02:51:11
ציפור,עזה,85,0.72,2023-10-07 11:51:42
בודד,טיל נגד מטוסים,40,0.86,2023-10-10 21:16:53
דובדבן,הגבול הדרומי,98,0.36,2023-10-13 08:23:50
בודד,אקדח,24,0.46,2023-10-10 15:29:17
כלב,ג׳בליה,86,0.63,2023-10-18 22:52:08
קודקוד,קסאם,5,0.7,2023-10-29 08:11:28
חמניות,רימון,99,0.62,2023-10-26 21:38:04
עץ,רקטה,85,0.37,2023-10-29 02:16:29
חמניות,קו דיוח 897,97,0.82,2023-10-28 05:27:47
מחצבה,תחמושת,38,0.68,2023-10-21 14:19:19
שחור,הגבול הדרומי,73,0.53,2023-10-14 10:11:43
עץ,רימון,7,0.27,2023-10-08 11:59:54
שחור,רפיח,40,0.7,2023-10-18 16:26:55
תפוז,טיל נגד טנקים,77,0.57,2023-10-26 09:13:35
פיסטוק,עזה,87,0.34,2023-10-24 11:35:06
פטריה,רימונים,57,0.47,2023-10-16 05:06:44
כלב,בסיס צה״ל,3,0.6,2023-10-23 01:20:59
דובדבן,עזה,17,0.62,2023-10-28 11:45:08
דובדבן,נשק,59,0.65,2023-10-21 14:52:32
צהובה,רימונים,84,0.21,2023-10-28 23:31:27
צהובה,רימונים,19,0.83,2023-10-07 14:34:31
חמניות,טיל נגד מטוסים,52,0.13,2023-10-29 23:30:22
מחצבה,איסמעיל הנייה,86,0.72,2023-10-20 10:15:14
שחור,מוחמד דף,71,0.31,2023-10-22 23:22:42
חמניות,קו דיוח 162,58,0.88,2023-10-15 17:07:18
בודד,רקטה,74,0.53,2023-10-10 01:02:38
פטריה,ג׳בליה,80,0.56,2023-10-15 10:10:52
תפוז,קסאם,97,0.64,2023-10-24 07:17:57
מחצבה,מוחמד דף,29,0.25,2023-10-26 10:13:27
עוגה,רקטה,27,0.69,2023-10-14 15:43:34
שפן,ג׳בליה,85,0.56,2023-10-23 05:40:36
צהובה,רפיח,30,0.6,2023-10-18 05:13:14
כלב,רימונים,28,0.78,2023-10-27 19:56:35
חמניות,ג׳יפ,57,0.78,2023-10-28 05:37:41
פטריה,קסאם,55,0.76,2023-10-12 19:49:49
עוגה,רפיח,2,0.68,2023-10-20 13:01:52
פיסטוק,מוחמד דף,39,0.18,2023-10-20 15:58:02
צהובה,קסאם,86,0.69,2023-10-13 18:00:18
מחצבה,רקטה,60,0.37,2023-10-21 02:08:21
צהובה,קו דיוח 453,60,0.16,2023-10-27 22:38:14
שחור,טיל בליסטי,27,0.19,2023-10-15 10:43:18
בודד,רימון,98,0.53,2023-10-12 20:00:59
כלב,קו דיוח 897,29,0.36,2023-10-11 19:50:42
צהובה,עזה,85,0.82,2023-10-18 00:41:00
שחור,קו דיוח 162,84,0.31,2023-10-21 15:51:19
צהובה,מוחמד דף,29,0.62,2023-10-23 20:29:09
צהובה,רימון,89,0.29,2023-10-15 23:45:43
צהובה,רימונים,94,0.86,2023-10-28 10:43:34
כלב,טיל נגד מטוסים,77,0.74,2023-10-18 22:46:49
מחצבה,טיל נגד מטוסים,96,0.37,2023-10-08 09:57:35
מחצבה,רקטה,97,0.56,2023-10-13 05:21:18
מחצבה,קסאם,72,0.27,2023-10-20 20:35:49
חמניות,אקדח,16,0.23,2023-10-13 11:04:44
פיסטוק,טיל נגד טנקים,79,0.29,2023-10-19 15:44:22
מחצבה,אקדח,22,0.79,2023-10-24 05:50:45
פיסטוק,רובה,31,0.41,2023-10-18 03:50:43
עץ,תחמושת,26,0.19,2023-10-25 02:42:36
בודד,טיל נגד טנקים,2,0.25,2023-10-12 08:40:07
פיסטוק,טיל נגד מטוסים,65,0.13,2023-10-26 04:13:22
בודד,נשק,64,0.37,2023-10-23 19:50:03
פטריה,טיל נגד טנקים,65,0.47,2023-10-16 20:34:34
כלב,רובה,20,0.49,2023-10-07 14:05:08
ציפור,תחמושת,9,0.33,2023-10-17 21:57:41
שחור,ג׳בליה,9,0.81,2023-10-29 07:06:54
מחצבה,קו דיוח 453,20,0.65,2023-10-24 04:41:59
תפוז,רובה,39,0.1,2023-10-27 23:39:53
בודד,ג׳בליה,40,0.56,2023-10-13 21:05:33
שפן,טיל נגד טנקים,63,0.17,2023-10-07 09:38:09
חמניות,רובה,100,0.38,2023-10-20 02:14:26
תפוז,רקטה,79,0.65,2023-10-26 17:23:46
קודקוד,אקדח,43,0.7,2023-10-27 01:38:04
עץ,רימונים,62,0.71,2023-10-20 02:46:34
כלב,אקדח,58,0.15,2023-10-23 23:00:28
תפוז,ג׳בליה,95,0.79,2023-10-11 21:10:40
פטריה,קסאם,5,0.35,2023-10-21 16:56:09
דובדבן,בסיס צה״ל,72,0.27,2023-10-23 23:52:46
שחור,איסמעיל הנייה,69,0.8,2023-10-23 10:02:44
מחצבה,איסמעיל הנייה,36,0.51,2023-10-25 19:05:14
צהובה,רקטה,35,0.35,2023-10-21 03:43:35
כלב,רובה,69,0.59,2023-10-09 01:20:20
שפן,קסאם,41,0.8,2023-10-19 18:24:10
