Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
שפן,טיל נגד טנקים,75,0.85,2023-10-15 14:41:20
עוגה,אקדח,81,0.51,2023-10-19 00:41:21
כלב,קו דיוח 162,82,0.67,2023-10-08 06:31:20
עץ,רימונים,47,0.14,2023-10-14 02:14:06
ציפור,רימונים,100,0.18,2023-10-24 04:11:33
קודקוד,קו דיוח 453,92,0.74,2023-10-26 21:21:43
ציפור,נשק,14,0.14,2023-10-18 10:28:47
מחצבה,נשק,56,0.26,2023-10-28 15:03:13
בודד,רימון,98,0.48,2023-10-08 12:45:10
עוגה,תחמושת,85,0.28,2023-10-19 22:06:50
מחצבה,תחמושת,60,0.7,2023-10-17 13:34:22
דובדבן,רימונים,70,0.23,2023-10-12 08:30:43
מחצבה,רובה,52,0.12,2023-10-07 09:53:59
בודד,הגבול הדרומי,74,0.55,2023-10-22 12:06:10
פטריה,רובה,12,0.4,2023-10-21 15:03:14
תפוז,טיל נגד מטוסים,30,0.22,2023-10-21 23:55:13
דובדבן,ג׳בליה,59,0.79,2023-10-23 12:45:25
חמניות,רקטה,41,0.25,2023-10-07 20:47:25
שחור,אקדח,7,0.77,2023-10-23 06:38:08
צהובה,רימון,38,0.41,2023-10-23 19:21:00
מחצבה,קסאם,57,0.65,2023-10-08 04:14:54
דובדבן,רימונים,69,0.65,2023-10-15 05:05:12
חמניות,קו דיוח 162,86,0.81,2023-10-12 06:52:54
מחצבה,טיל בליסטי,92,0.7,2023-10-17 14:31:07
עוגה,טיל נגד טנקים,52,0.38,2023-10-07 13:17:09
קודקוד,טיל נגד מטוסים,88,0.52,2023-10-19 23:22:29
פטריה,מוחמד דף,42,0.78,2023-10-28 01:49:02
קודקוד,בסיס צה״ל,68,0.57,2023-10-14 12:07:08
שחור,ג׳יפ,9,0.18,2023-10-19 00:50:49
צהובה,קו דיוח 162,63,0.78,2023-10-22 18:49:13
חמניות,רימון,63,0.16,2023-10-13 05:43:07
ציפור,קו דיוח 453,63,0.15,2023-10-14 22:39:24
ציפור,בסיס צה״ל,56,0.38,2023-10-24 05:12:33
שפן,מוחמד דף,67,0.33,2023-10-21 18:21:44
תפוז,רימונים,70,0.87,2023-10-17 16:03:12
בודד,טיל נגד מטוסים,83,0.35,2023-10-17 21:25:23
חמניות,הגבול הדרומי,89,0.52,2023-10-07 22:40:07
שפן,טיל נגד טנקים,47,0.72,2023-10-24 14:52:28
פטריה,טיל נגד טנקים,2,0.58,2023-10-17 11:49:08
בודד,עזה,86,0.66,2023-10-24 22:27:30
בודד,ג׳בליה,20,0.72,2023-10-28 18:07:43
צהובה,איסמעיל הנייה,44,0.31,2023-10-28 20:04:50
פטריה,קסאם,99,0.26,2023-10-25 20:54:48
עוגה,תחמושת,86,0.55,2023-10-19 08:33:35
ציפור,נשק,17,0.73,2023-10-19 20:09:16
תפוז,מוחמד דף,14,0.54,2023-10-22 22:00:29
דובדבן,רפיח,67,0.65,2023-10-14 10:41:52
ציפור,אקדח,45,0.34,2023-10-19 12:32:10
צהובה,בסיס צה״ל,21,0.52,2023-10-22 14:51:15
חמניות,רקטה,77,0.85,2023-10-10 04:04:54
עוגה,קסאם,85,0.22,2023-10-23 09:54:37
דובדבן,תחמושת,76,0.38,2023-10-12 13:01:03
מחצבה,קו דיוח 453,71,0.1,2023-10-29 16:35:39
פטריה,טיל נגד מטוסים,73,0.63,2023-10-09 01:50:59
עץ,בסיס צה״ל,59,0.1,2023-10-07 19:57:52
ציפור,חיילים,72,0.43,2023-10-07 20:20:39
שפן,רובה,40,0.51,2023-10-18 17:10:45
חמניות,רימונים,90,0.73,2023-10-28 02:43:05
עץ,תחמושת,27,0.18,2023-10-29 13:49:45
מחצבה,קו דיוח 162,15,0.58,2023-10-29 11:14:53
קודקוד,טיל נגד מטוסים,59,0.56,2023-10-15 12:44:38
מחצבה,אקדח,38,0.56,2023-10-12 22:05:46
בודד,נשק,56,0.6,2023-10-15 03:29:47
שפן,קו דיוח 453,77,0.25,2023-10-11 11:22:14
בודד,נשק,100,0.56,2023-10-24 12:40:41
מחצבה,הגבול הדרומי,9,0.27,2023-10-20 18:03:40
בודד,בסיס צה״ל,72,0.45,2023-10-12 09:33:44
מחצבה,קו דיוח 162,18,0.48,2023-10-14 02:15:54
עוגה,מוחמד דף,4,0.49,2023-10-22 10:47:10
מחצבה,רימונים,44,0.75,2023-10-21 01:49:43
שפן,מוחמד דף,3,0.88,2023-10-10 10:19:33
ציפור,רפיח,54,0.48,2023-10-27 15:25:05
כלב,חיילים,22,0.39,2023-10-25 05:12:23
כלב,רימון,25,0.59,2023-10-25 01:35:52
פיסטוק,קסאם,49,0.7,2023-10-26 07:34:10
פיסטוק,קו דיוח 162,36,0.83,2023-10-29 15:23:35
כלב,תחמושת,53,0.36,2023-10-28 06:57:59
תפוז,רימון,78,0.19,2023-10-20 23:49:46
שפן,מוחמד דף,47,0.48,2023-10-26 13:23:46
קודקוד,קסאם,29,0.78,2023-10-25 06:15:57
ציפור,קו דיוח 162,73,0.19,2023-10-24 18:44:21
חמניות,ג׳בליה,20,0.37,2023-10-12 15:09:29
תפוז,טיל נגד מטוסים,62,0.86,2023-10-10 07:00:48
שפן,קו דיוח 162,6,0.18,2023-10-27 11:39:08
חמניות,מוחמד דף,60,0.77,2023-10-18 02:20:02
פטריה,קו דיוח 897,16,0.21,2023-10-19 13:08:19
בודד,ג׳בליה,25,0.51,2023-10-07 08:32:33
צהובה,ג׳בליה,69,0.32,2023-10-18 05:37:17
קודקוד,קו דיוח 453,49,0.83,2023-10-27 15:40:42
חמניות,ג׳בליה,85,0.62,2023-10-20 22:29:15
דובדבן,ג׳יפ,83,0.22,2023-10-07 08:49:07
שפן,הגבול הדרומי,45,0.84,2023-10-29 06:17:50
קודקוד,איסמעיל הנייה,30,0.55,2023-10-23 13:10:00
צהובה,בסיס צה״ל,24,0.74,2023-10-22 06:49:11
צהובה,אקדח,73,0.76,2023-10-20 14:16:47
חמניות,קו דיוח 453,92,0.42,2023-10-08 18:01:03
חמניות,רפיח,95,0.85,2023-10-17 08:48:43
צהובה,תחמושת,69,0.51,2023-10-28 17:49:51
כלב,רימון,29,0.3,2023-10-21 13:17:17
דובדבן,טיל בליסטי,29,0.39,2023-10-11 07:06:03
