Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
תפוז,רפיח,53,0.26,2023-10-29 06:33:16
פיסטוק,תחמושת,42,0.81,2023-10-26 00:23:36
עץ,קסאם,63,0.2,2023-10-28 05:38:39
עוגה,ג׳יפ,3,0.7,2023-10-12 21:16:59
עוגה,ג׳יפ,68,0.24,2023-10-22 14:35:13
שחור,טיל נגד טנקים,90,0.57,2023-10-18 13:45:39
מחצבה,קו דיוח 162,26,0.24,2023-10-13 09:55:58
שחור,חיילים,11,0.82,2023-10-12 11:03:21
פטריה,רקטה,5,0.75,2023-10-14 10:33:04
שפן,קסאם,63,0.57,2023-10-13 23:36:07
כלב,רימונים,82,0.79,2023-10-10 05:34:52
פטריה,נשק,63,0.43,2023-10-07 07:43:06
פיסטוק,נשק,78,0.74,2023-10-07 05:23:02
דובדבן,קסאם,85,0.79,2023-10-21 18:31:30
כלב,רובה,19,0.56,2023-10-25 08:00:26
מחצבה,בסיס צה״ל,62,0.44,2023-10-20 19:04:19
צהובה,חיילים,9,0.65,2023-10-24 17:58:38
עוגה,טיל נגד טנקים,77,0.45,2023-10-24 02:18:12
תפוז,חיילים,89,0.1,2023-10-25 20:05:14
ציפור,איסמעיל הנייה,9,0.17,2023-10-24 12:29:58
עץ,רובה,40,0.88,2023-10-15 21:35:52
כלב,טיל בליסטי,79,0.55,2023-10-21 19:48:50
עוגה,קו דיוח 453,11,0.2,2023-10-23 15:18:33
חמניות,קו דיוח 453,49,0.54,2023-10-16 13:13:28
פטריה,עזה,14,0.63,2023-10-08 09:44:02
שפן,טיל בליסטי,36,0.58,2023-10-24 05:34:12
חמניות,חיילים,14,0.77,2023-10-16 02:42:39
צהובה,תחמושת,95,0.71,2023-10-28 03:21:55
שפן,אקדח,13,0.2,2023-10-20 05:01:22
בודד,קסאם,100,0.79,2023-10-17 08:52:41
כלב,ג׳בליה,15,0.24,2023-10-13 16:06:07
שחור,נשק,18,0.21,2023-10-16 16:10:24
חמניות,מוחמד דף,32,0.63,2023-10-09 15:42:01
שחור,ג׳בליה,31,0.33,2023-10-15 05:45:51
קודקוד,טיל בליסטי,29,0.81,2023-10-10 00:28:55
פטריה,אקדח,89,0.62,2023-10-26 10:09:59
דובדבן,קו דיוח 453,59,0.89,2023-10-28 09:57:41
עוגה,מוחמד דף,30,0.54,2023-10-18 19:29:46
ציפור,ג׳יפ,72,0.85,2023-10-23 18:30:50
פיסטוק,רימון,21,0.41,2023-10-19 09:12:57
חמניות,טיל נגד טנקים,33,0.13,2023-10-08 22:47:08
צהובה,רקטה,95,0.67,2023-10-23 01:41:17
ציפור,עזה,98,0.49,2023-10-19 16:28:21
עוגה,רקטה,22,0.16,2023-10-10 14:12:39
כלב,ג׳בליה,42,0.29,2023-10-23 01:51:57
שפן,הגבול הדרומי,50,0.81,2023-10-23 14:57:39
מחצבה,טיל נגד מטוסים,28,0.55,2023-10-13 04:10:10
בודד,מוחמד דף,88,0.36,2023-10-22 21:36:18
עוגה,טיל בליסטי,22,0.73,2023-10-27 03:18:24
קודקוד,רפיח,42,0.78,2023-10-27 05:57:39
חמניות,הגבול הדרומי,69,0.3,2023-10-16 04:00:18
מחצבה,הגבול הדרומי,53,0.44,2023-10-28 02:55:21
דובדבן,קו דיוח 453,67,0.17,2023-10-18 04:49:08
עוגה,תחמושת,33,0.2,2023-10-23 20:21:09
דובדבן,רימונים,43,0.62,2023-10-18 02:41:49
שחור,טיל נגד טנקים,42,0.33,2023-10-20 18:36:41
פטריה,מוחמד דף,58,0.79,2023-10-11 09:10:59
שחור,רימון,96,0.75,2023-10-10 22:34:52
בודד,קו דיוח 453,21,0.44,2023-10-27 04:02:22
עוגה,תחמושת,78,0.61,2023-10-19 12:34:00
ציפור,קסאם,18,0.35,2023-10-16 03:33:38
שחור,נשק,2,0.43,2023-10-16 22:17:10
חמניות,ג׳בליה,96,0.61,2023-10-24 11:54:41
עץ,איסמעיל הנייה,56,0.87,2023-10-26 15:48:30
בודד,אקדח,68,0.76,2023-10-29 18:04:45
פטריה,רפיח,47,0.68,2023-10-25 04:36:12
דובדבן,איסמעיל הנייה,41,0.48,2023-10-28 18:06:44
פיסטוק,רפיח,57,0.77,2023-10-27 10:59:28
קודקוד,קו דיוח 897,32,0.75,2023-10-09 13:48:21
ציפור,ג׳בליה,3,0.87,2023-10-17 03:22:08
דובדבן,ג׳יפ,26,0.72,2023-10-22 08:58:45
עץ,רימון,28,0.46,2023-10-15 20:33:19
קודקוד,רימון,13,0.46,2023-10-14 21:54:40
תפוז,ג׳בליה,24,0.78,2023-10-28 04:25:40
חמניות,רימון,38,0.35,2023-10-09 00:20:32
חמניות,טיל בליסטי,17,0.5,2023-10-12 20:43:06
צהובה,טיל נגד טנקים,70,0.83,2023-10-15 17:09:56
פיסטוק,רימון,45,0.57,2023-10-29 09:40:36
שפן,הגבול הדרומי,50,0.46,2023-10-27 12:51:16
פיסטוק,רימון,12,0.32,2023-10-08 04:22:40
פטריה,טיל נגד מטוסים,87,0.24,2023-10-09 21:21:28
צהובה,איסמעיל הנייה,54,0.23,2023-10-22 14:15:59
שחור,עזה,12,0.2,2023-10-12 08:50:55
פיסטוק,איסמעיל הנייה,18,0.81,2023-10-15 07:34:52
מחצבה,טיל נגד מטוסים,46,0.72,2023-10-16 18:15:42
תפוז,טיל בליסטי,5,0.64,2023-10-19 02:09:10
מחצבה,עזה,40,0.4,2023-10-25 00:59:50
חמניות,קסאם,17,0.3,2023-10-22 13:22:37
פיסטוק,טיל נגד טנקים,87,0.15,2023-10-28 03:38:03
קודקוד,רובה,14,0.19,2023-10-22 15:42:56
כלב,רימונים,95,0.1,2023-10-16 09:19:06
מחצבה,הגבול הדרומי,39,0.3,2023-10-13 23:08:59
פטריה,אקדח,27,0.11,2023-10-28 20:32:24
פיסטוק,רימון,94,0.42,2023-10-28 20:28:23
עוגה,רפיח,46,0.88,2023-10-29 16:43:00
ציפור,ג׳בליה,25,0.28,2023-10-10 00:16:50
צהובה,רימונים,99,0.72,2023-10-23 01:09:14
תפוז,טיל נגד מטוסים,43,0.11,2023-10-23 19:13:08
דובדבן,בסיס צה״ל,60,0.88,2023-10-20 13:42:45
ציפור,ג׳בליה,61,0.74,2023-10-18 14:33:23
