Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
שחור,רקטה,13,0.36,2023-10-08 02:12:43
שחור,קו דיוח 453,36,0.39,2023-10-08 12:53:01
שפן,טיל נגד טנקים,85,0.11,2023-10-28 06:12:55
צהובה,הגבול הדרומי,32,0.79,2023-10-08 08:13:34
פטריה,קו דיוח 897,54,0.85,2023-10-11 02:00:55
עוגה,מוחמד דף,36,0.76,2023-10-10 07:01:02
פיסטוק,רימון,46,0.65,2023-10-23 12:58:31
קודקוד,הגבול הדרומי,100,0.66,2023-10-27 02:23:24
מחצבה,טיל בליסטי,61,0.88,2023-10-21 21:07:54
עץ,קו דיוח 162,97,0.89,2023-10-22 02:26:08
עץ,טיל נגד מטוסים,52,0.32,2023-10-10 05:31:56
שפן,טיל נגד טנקים,87,0.72,2023-10-22 19:52:04
כלב,ג׳יפ,79,0.2,2023-10-14 09:40:10
עוגה,חיילים,27,0.7,2023-10-18 00:20:18
צהובה,טיל בליסטי,68,0.85,2023-10-24 04:49:35
פטריה,תחמושת,5,0.66,2023-10-29 20:52:21
מחצבה,טיל נגד טנקים,5,0.62,2023-10-15 22:13:14
חמניות,טיל נגד מטוסים,4,0.45,2023-10-13 01:02:48
עוגה,רפיח,95,0.57,2023-10-24 19:57:42
עץ,הגבול הדרומי,34,0.28,2023-10-20 09:20:01
שחור,בסיס צה״ל,82,0.18,2023-10-28 04:12:04
ציפור,רימונים,89,0.1,2023-10-28 03:56:55
ציפור,טיל בליסטי,13,0.89,2023-10-19 02:55:27
עץ,נשק,74,0.46,2023-10-24 20:46:20
פטריה,הגבול הדרומי,53,0.42,2023-10-17 07:35:49
ציפור,קו דיוח 453,40,0.2,2023-10-13 04:04:25
חמניות,טיל בליסטי,39,0.86,2023-10-09 01:56:43
עץ,רקטה,49,0.57,2023-10-18 19:49:50
צהובה,אקדח,10,0.65,2023-10-17 15:20:46
עץ,טיל בליסטי,74,0.27,2023-10-24 18:48:46
חמניות,בסיס צה״ל,50,0.71,2023-10-15 18:36:55
חמניות,חיילים,45,0.82,2023-10-07 09:08:27
פטריה,עזה,39,0.86,2023-10-28 17:19:30
עץ,בסיס צה״ל,70,0.69,2023-10-17 10:10:20
צהובה,איסמעיל הנייה,49,0.66,2023-10-25 13:21:05
תפוז,טיל נגד טנקים,51,0.83,2023-10-27 18:15:13
כלב,רובה,1,0.43,2023-10-14 14:22:53
חמניות,רימונים,96,0.14,2023-10-23 16:41:40
עוגה,קו דיוח 162,99,0.22,2023-10-24 22:26:26
בודד,תחמושת,7,0.18,2023-10-17 17:09:18
פטריה,הגבול הדרומי,59,0.42,2023-10-21 08:46:31
פיסטוק,ג׳יפ,86,0.12,2023-10-15 05:33:42
קודקוד,רובה,95,0.9,2023-10-26 23:40:55
קודקוד,בסיס צה״ל,8,0.58,2023-10-16 20:11:04
צהובה,איסמעיל הנייה,41,0.73,2023-10-27 00:04:45
תפוז,רקטה,39,0.56,2023-10-16 20:11:37
צהובה,ג׳בליה,52,0.24,2023-10-25 10:48:31
כלב,ג׳בליה,72,0.75,2023-10-29 18:32:00
בודד,ג׳יפ,21,0.59,2023-10-14 20:23:54
מחצבה,תחמושת,4,0.53,2023-10-21 09:48:28
דובדבן,רימון,19,0.85,2023-10-25 19:53:57
קודקוד,רפיח,82,0.32,2023-10-12 15:35:20
פטריה,הגבול הדרומי,8,0.78,2023-10-17 15:09:47
חמניות,טיל נגד טנקים,72,0.85,2023-10-22 12:30:16
צהובה,רובה,69,0.57,2023-10-17 03:56:15
דובדבן,רימונים,61,0.79,2023-10-15 08:25:38
חמניות,הגבול הדרומי,70,0.25,2023-10-28 13:38:50
בודד,עזה,22,0.38,2023-10-10 15:23:51
בודד,ג׳יפ,56,0.1,2023-10-14 12:20:04
דובדבן,רקטה,54,0.16,2023-10-24 02:15:59
צהובה,בסיס צה״ל,33,0.47,2023-10-09 13:05:58
שפן,נשק,31,0.42,2023-10-22 01:06:07
עץ,טיל בליסטי,42,0.2,2023-10-13 18:10:15
כלב,איסמעיל הנייה,92,0.74,2023-10-07 10:43:07
חמניות,תחמושת,100,0.37,2023-10-09 16:10:02
כלב,נשק,33,0.43,2023-10-26 02:46:26
ציפור,איסמעיל הנייה,12,0.13,2023-10-29 18:21:18
שפן,מוחמד דף,59,0.12,2023-10-27 15:48:06
פטריה,תחמושת,76,0.15,2023-10-25 15:52:17
פטריה,רפיח,41,0.57,2023-10-12 05:51:07
פטריה,ג׳בליה,64,0.3,2023-10-28 06:38:45
צהובה,רובה,23,0.81,2023-10-10 16:23:49
תפוז,אקדח,75,0.48,2023-10-24 11:45:36
צהובה,מוחמד דף,11,0.68,2023-10-10 14:21:41
פטריה,מוחמד דף,85,0.81,2023-10-22 21:15:26
ציפור,טיל נגד מטוסים,36,0.41,2023-10-23 02:42:58
מחצבה,נשק,16,0.76,2023-10-27 01:18:01
כלב,רובה,74,0.74,2023-10-22 02:49:26
עץ,רקטה,77,0.32,2023-10-26 22:29:10
פיסטוק,איסמעיל הנייה,2,0.45,2023-10-27 06:10:23
חמניות,רימון,91,0.18,2023-10-27 01:56:53
כלב,רימון,79,0.31,2023-10-15 13:34:05
פטריה,טיל נגד טנקים,77,0.88,2023-10-15 18:05:07
צהובה,תחמושת,50,0.31,2023-10-25 09:04:20
דובדבן,קו דיוח 162,94,0.3,2023-10-19 17:13:28
צהובה,נשק,6,0.82,2023-10-07 16:02:10
עוגה,רימונים,77,0.75,2023-10-21 08:40:04
מחצבה,רימונים,37,0.42,2023-10-17 22:09:44
צהובה,טיל בליסטי,18,0.37,2023-10-19 21:32:27
עוגה,ג׳בליה,69,0.49,2023-10-09 02:34:37
פיסטוק,רימונים,50,0.15,2023-10-08 06:38:48
עוגה,קו דיוח 897,6,0.66,2023-10-20 12:18:23
בודד,תחמושת,84,0.4,2023-10-25 13:04:14
שחור,חיילים,12,0.38,2023-10-26 14:42:01
בודד,רימונים,96,0.57,2023-10-14 01:06:59
צהובה,תחמושת,75,0.89,2023-10-22 10:02:51
שפן,רימון,16,0.4,2023-10-09 02:44:37
כלב,רובה,87,0.68,2023-10-12 03:43:18
עץ,עזה,30,0.66,2023-10-21 21:34:58
שפן,בסיס צה״ל,70,0.49,2023-10-10 05:36:31
