Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
קודקוד,קו דיוח 897,89,0.28,2023-10-19 01:38:14
מחצבה,קו דיוח 162,31,0.64,2023-10-14 21:57:16
כלב,טיל בליסטי,63,0.23,2023-10-08 05:15:28
עוגה,רימונים,25,0.53,2023-10-24 17:22:51
פטריה,מוחמד דף,74,0.53,2023-10-23 14:00:37
שחור,קסאם,76,0.22,2023-10-07 09:29:28
ציפור,קסאם,15,0.49,2023-10-12 13:14:32
ציפור,קו דיוח 897,79,0.87,2023-10-23 21:15:34
מחצבה,נשק,11,0.56,2023-10-16 07:15:25
כלב,נשק,66,0.78,2023-10-08 04:07:05
עוגה,רימונים,55,0.1,2023-10-13 22:21:22
עץ,טיל בליסטי,73,0.73,2023-10-18 19:38:36
חמניות,טיל נגד טנקים,90,0.76,2023-10-07 06:19:38
קודקוד,ג׳בליה,50,0.28,2023-10-18 08:26:50
מחצבה,רובה,9,0.43,2023-10-12 05:56:02
כלב,ג׳יפ,55,0.54,2023-10-16 11:24:06
קודקוד,נשק,2,0.34,2023-10-07 02:23:19
בודד,הגבול הדרומי,64,0.13,2023-10-21 10:57:14
תפוז,רובה,55,0.74,2023-10-07 03:02:42
קודקוד,רובה,90,0.64,2023-10-14 00:48:11
דובדבן,אקדח,18,0.88,2023-10-23 09:06:40
שפן,תחמושת,90,0.84,2023-10-17 15:22:37
פיסטוק,עזה,46,0.15,2023-10-22 19:48:17
מחצבה,רובה,5,0.41,2023-10-19 08:42:09
כלב,רימונים,83,0.37,2023-10-10 00:48:12
כלב,קו דיוח 162,55,0.22,2023-10-13 08:57:25
מחצבה,רפיח,91,0.1,2023-10-18 12:56:49
שפן,קו דיוח 897,44,0.11,2023-10-22 17:58:02
דובדבן,רימון,75,0.67,2023-10-20 00:20:08
תפוז,הגבול הדרומי,88,0.46,2023-10-16 06:15:21
ציפור,ג׳בליה,73,0.26,2023-10-29 18:46:26
עוגה,רובה,86,0.13,2023-10-22 23:46:12
בודד,ג׳בליה,8,0.44,2023-10-07 22:17:52
פיסטוק,ג׳בליה,63,0.78,2023-10-14 20:33:07
פיסטוק,אקדח,88,0.41,2023-10-28 19:14:42
דובדבן,תחמושת,16,0.29,2023-10-25 00:59:22
עץ,רפיח,92,0.55,2023-10-12 10:48:14
תפוז,אקדח,2,0.68,2023-10-20 05:00:48
פיסטוק,איסמעיל הנייה,72,0.89,2023-10-15 21:07:18
ציפור,רקטה,95,0.12,2023-10-11 14:30:19
קודקוד,קסאם,6,0.62,2023-10-20 19:24:08
פטריה,טיל נגד מטוסים,72,0.65,2023-10-19 12:43:48
כלב,טיל נגד מטוסים,53,0.78,2023-10-24 09:02:54
דובדבן,איסמעיל הנייה,96,0.4,2023-10-25 19:04:27
בודד,רימון,58,0.19,2023-10-13 05:50:33
חמניות,אקדח,46,0.37,2023-10-26 11:11:17
ציפור,אקדח,52,0.84,2023-10-10 13:12:18
פטריה,רקטה,48,0.13,2023-10-24 04:20:53
פטריה,קו דיוח 162,13,0.85,2023-10-25 20:02:02
עוגה,רובה,26,0.78,2023-10-16 04:31:52
עץ,הגבול הדרומי,18,0.54,2023-10-26 19:22:15
עוגה,רימונים,89,0.88,2023-10-22 18:07:17
ציפור,עזה,3,0.42,2023-10-24 14:37:21
ציפור,בסיס צה״ל,64,0.15,2023-10-29 01:18:58
ציפור,עזה,65,0.29,2023-10-24 17:03:38
פטריה,נשק,76,0.66,2023-10-13 06:50:21
שחור,רימונים,32,0.72,2023-10-17 17:16:54
עץ,רפיח,28,0.64,2023-10-19 18:01:30
ציפור,הגבול הדרומי,18,0.49,2023-10-20 14:32:56
שחור,קסאם,90,0.68,2023-10-08 20:02:44
עץ,הגבול הדרומי,94,0.29,2023-10-23 06:40:14
פיסטוק,קו דיוח 162,100,0.6,2023-10-10 00:13:11
קודקוד,עזה,47,0.34,2023-10-14 08:56:05
עוגה,בסיס צה״ל,52,0.25,2023-10-24 04:09:37
צהובה,ג׳יפ,23,0.26,2023-10-16 00:26:28
קודקוד,נשק,94,0.68,2023-10-20 18:53:06
עץ,קו דיוח 453,1,0.11,2023-10-20 03:28:18
שפן,בסיס צה״ל,35,0.64,2023-10-11 11:29:54
קודקוד,מוחמד דף,13,0.65,2023-10-22 02:48:30
דובדבן,מוחמד דף,78,0.65,2023-10-26 10:39:27
בודד,קסאם,76,0.29,2023-10-15 05:34:15
מחצבה,רימונים,45,0.34,2023-10-07 04:17:27
קודקוד,בסיס צה״ל,64,0.38,2023-10-15 11:20:04
בודד,קסאם,42,0.87,2023-10-21 18:52:59
עץ,קו דיוח 453,74,0.43,2023-10-21 00:35:58
צהובה,נשק,19,0.66,2023-10-26 13:02:19
דובדבן,טיל נגד מטוסים,10,0.89,2023-10-20 14:21:09
דובדבן,קו דיוח 897,9,0.68,2023-10-24 00:39:40
דובדבן,תחמושת,31,0.33,2023-10-29 13:03:07
מחצבה,קו דיוח 162,59,0.43,2023-10-20 23:39:51
תפוז,נשק,4,0.57,2023-10-11 14:47:32
צהובה,חיילים,24,0.53,2023-10-29 08:36:47
כלב,ג׳בליה,29,0.64,2023-10-23 23:38:09
ציפור,ג׳בליה,56,0.35,2023-10-16 13:13:27
עץ,רימון,15,0.79,2023-10-10 00:39:07
מחצבה,קו דיוח 453,65,0.89,2023-10-17 19:57:42
עוגה,טיל נגד מטוסים,8,0.87,2023-10-16 19:22:13
שחור,רימונים,8,0.49,2023-10-09 17:38:57
שחור,הגבול הדרומי,88,0.82,2023-10-20 09:24:39
פיסטוק,קו דיוח 453,40,0.61,2023-10-28 14:19:03
קודקוד,תחמושת,79,0.8,2023-10-23 17:42:50
עוגה,טיל בליסטי,10,0.28,2023-10-13 14:26:21
בודד,רימונים,96,0.22,2023-10-23 00:03:47
שפן,נשק,60,0.59,2023-10-11 09:00:51
עץ,רקטה,67,0.28,2023-10-20 16:40:47
עץ,תחמושת,49,0.46,2023-10-08 12:21:38
קודקוד,טיל נגד מטוסים,75,0.72,2023-10-07 04:01:15
עוגה,רפיח,15,0.69,2023-10-14 06:29:58
שחור,רפיח,26,0.66,2023-10-29 15:35:58
דובדבן,מוחמד דף,63,0.63,2023-10-09 16:17:00
