Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
ציפור,הגבול הדרומי,52,0.64,2023-10-22 12:12:51
עץ,איסמעיל הנייה,90,0.59,2023-10-16 10:22:18
מחצבה,בסיס צה״ל,98,0.82,2023-10-07 18:11:06
קודקוד,רימונים,25,0.11,2023-10-22 23:17:45
שפן,טיל נגד מטוסים,90,0.32,2023-10-13 03:43:28
מחצבה,קו דיוח 897,35,0.23,2023-10-16 20:28:51
ציפור,אקדח,31,0.9,2023-10-15 08:32:28
שפן,איסמעיל הנייה,6,0.61,2023-10-28 06:48:25
תפוז,קו דיוח 162,56,0.69,2023-10-10 05:58:23
עוגה,קסאם,88,0.11,2023-10-29 07:42:50
קודקוד,טיל נגד טנקים,7,0.43,2023-10-23 21:34:55
שחור,איסמעיל הנייה,18,0.76,2023-10-13 22:27:11
פטריה,ג׳יפ,99,0.73,2023-10-12 13:05:03
קודקוד,רימונים,72,0.2,2023-10-19 11:39:43
פטריה,טיל נגד מטוסים,24,0.59,2023-10-14 07:36:12
דובדבן,קו דיוח 897,7,0.29,2023-10-08 11:09:31
ציפור,הגבול הדרומי,12,0.56,2023-10-22 22:06:12
מחצבה,רפיח,79,0.43,2023-10-08 05:42:02
עוגה,עזה,58,0.49,2023-10-11 08:20:34
חמניות,ג׳יפ,58,0.44,2023-10-20 00:12:42
בודד,רפיח,86,0.8,2023-10-11 15:07:19
בודד,קו דיוח 897,37,0.31,2023-10-16 15:36:08
בודד,רימון,47,0.23,2023-10-13 00:34:49
עץ,קו דיוח 897,9,0.69,2023-10-13 01:52:19
שחור,עזה,32,0.73,2023-10-27 04:50:24
קודקוד,עזה,39,0.59,2023-10-22 23:34:23
ציפור,רקטה,97,0.73,2023-10-24 01:26:27
עץ,רימון,3,0.4,2023-10-27 05:15:07
צהובה,נשק,87,0.3,2023-10-27 20:55:45
מחצבה,קו דיוח 162,68,0.6,2023-10-07 08:01:14
שחור,טיל נגד מטוסים,57,0.21,2023-10-15 08:32:42
שפן,הגבול הדרומי,95,0.77,2023-10-11 17:46:08
כלב,רקטה,18,0.5,2023-10-08 22:55:35
שפן,איסמעיל הנייה,15,0.76,2023-10-24 22:34:27
מחצבה,חיילים,84,0.29,2023-10-25 21:02:39
מחצבה,קסאם,59,0.79,2023-10-19 21:00:04
חמניות,ג׳יפ,81,0.67,2023-10-12 05:32:20
שחור,קו דיוח 897,78,0.79,2023-10-15 01:32:32
תפוז,טיל נגד מטוסים,29,0.47,2023-10-26 11:05:54
חמניות,תחמושת,2,0.74,2023-10-22 13:04:29
שחור,תחמושת,29,0.59,2023-10-07 05:06:17
עץ,ג׳בליה,36,0.47,2023-10-23 09:14:11
מחצבה,קו דיוח 897,6,0.17,2023-10-07 13:28:22
פיסטוק,תחמושת,43,0.4,2023-10-25 12:35:25
תפוז,קו דיוח 162,27,0.42,2023-10-14 01:16:43
שפן,טיל בליסטי,40,0.24,2023-10-29 17:04:07
צהובה,הגבול הדרומי,75,0.35,2023-10-26 07:49:37
שחור,רובה,63,0.45,2023-10-28 16:29:35
תפוז,בסיס צה״ל,47,0.75,2023-10-15 21:38:08
תפוז,רימון,13,0.59,2023-10-28 16:22:16
חמניות,רימונים,31,0.31,2023-10-28 09:24:54
פטריה,חיילים,6,0.16,2023-10-26 22:55:44
ציפור,תחמושת,45,0.64,2023-10-26 09:27:17
תפוז,הגבול הדרומי,44,0.28,2023-10-27 01:47:11
ציפור,מוחמד דף,57,0.51,2023-10-09 08:55:48
פטריה,מוחמד דף,36,0.72,2023-10-09 03:24:40
תפוז,ג׳בליה,62,0.89,2023-10-13 08:56:28
פטריה,קו דיוח 162,60,0.81,2023-10-08 04:37:55
דובדבן,קו דיוח 897,12,0.24,2023-10-21 04:41:11
פטריה,חיילים,17,0.61,2023-10-29 06:55:13
שפן,רימון,78,0.7,2023-10-26 23:41:40
עוגה,טיל בליסטי,5,0.77,2023-10-24 14:22:46
חמניות,הגבול הדרומי,86,0.77,2023-10-09 06:03:05
שפן,ג׳בליה,27,0.41,2023-10-25 21:02:08
חמניות,אקדח,87,0.61,2023-10-25 06:34:40
שחור,מוחמד דף,95,0.2,2023-10-18 19:43:32
בודד,קו דיוח 897,71,0.52,2023-10-29 18:11:47
עוגה,מוחמד דף,25,0.32,2023-10-29 00:32:56
דובדבן,אקדח,98,0.83,2023-10-15 22:16:37
קודקוד,טיל נגד טנקים,76,0.67,2023-10-24 18:51:42
שחור,קו דיוח 453,23,0.47,2023-10-17 07:53:34
שפן,טיל נגד טנקים,75,0.34,2023-10-28 08:48:24
צהובה,קו דיוח 897,67,0.27,2023-10-28 19:17:35
צהובה,רימון,22,0.16,2023-10-16 23:21:33
דובדבן,קו דיוח 897,84,0.51,2023-10-09 17:09:49
פטריה,איסמעיל הנייה,84,0.16,2023-10-17 18:20:11
חמניות,טיל נגד טנקים,61,0.84,2023-10-17 15:43:24
ציפור,עזה,47,0.86,2023-10-11 03:38:44
פיסטוק,קסאם,36,0.31,2023-10-12 14:45:06
עוגה,רובה,75,0.36,2023-10-26 17:50:37
עץ,נשק,11,0.45,2023-10-18 04:34:37
כלב,טיל נגד טנקים,91,0.67,2023-10-26 09:15:35
תפוז,קסאם,82,0.65,2023-10-09 13:09:58
שפן,רימון,99,0.58,2023-10-10 17:54:38
בודד,רובה,85,0.73,2023-10-12 02:50:18
חמניות,ג׳בליה,18,0.23,2023-10-09 00:24:43
עוגה,רימונים,90,0.89,2023-10-16 18:57:50
עץ,טיל נגד טנקים,57,0.7,2023-10-20 15:44:47
קודקוד,רימון,40,0.47,2023-10-15 03:25:19
שפן,איסמעיל הנייה,65,0.79,2023-10-11 02:41:08
חמניות,חיילים,4,0.64,2023-10-27 02:26:23
עץ,קו דיוח 162,98,0.79,2023-10-20 05:49:01
קודקוד,בסיס צה״ל,86,0.81,2023-10-22 22:20:46
שפן,רקטה,82,0.85,2023-10-13 15:33:29
תפוז,רימון,35,0.46,2023-10-14 12:35:10
שפן,הגבול הדרומי,88,0.47,2023-10-26 21:32:49
שחור,רובה,65,0.22,2023-10-21 05:18:17
עוגה,רימון,29,0.57,2023-10-27 10:40:54
עץ,קו דיוח 453,20,0.88,2023-10-24 17:40:42
ציפור,רקטה,52,0.71,2023-10-27 00:06:51
