Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
פטריה,קו דיוח 453,84,0.62,2023-10-21 10:05:13
עוגה,רימונים,67,0.82,2023-10-15 07:55:49
כלב,קו דיוח 162,52,0.37,2023-10-20 08:31:39
דובדבן,רקטה,88,0.65,2023-10-28 06:31:12
מחצבה,איסמעיל הנייה,41,0.53,2023-10-09 16:00:00
קודקוד,רפיח,71,0.54,2023-10-08 13:57:25
פטריה,ג׳בליה,96,0.32,2023-10-25 07:07:34
בודד,בסיס צה״ל,38,0.77,2023-10-12 12:14:42
כלב,ג׳יפ,83,0.69,2023-10-18 16:55:45
מחצבה,רפיח,26,0.33,2023-10-14 15:48:43
חמניות,מוחמד דף,27,0.22,2023-10-11 03:09:33
קודקוד,אקדח,37,0.76,2023-10-13 06:40:50
דובדבן,רקטה,12,0.69,2023-10-08 11:30:41
עץ,טיל נגד טנקים,52,0.17,2023-10-12 22:16:29
כלב,רובה,25,0.1,2023-10-25 21:26:21
פטריה,רימונים,26,0.88,2023-10-17 04:19:00
עוגה,מוחמד דף,55,0.57,2023-10-07 14:12:48
מחצבה,רקטה,27,0.45,2023-10-17 22:21:21
דובדבן,קו דיוח 162,54,0.53,2023-10-21 03:43:14
כלב,מוחמד דף,88,0.23,2023-10-29 18:48:18
ציפור,רימון,95,0.87,2023-10-11 16:57:45
שפן,ג׳יפ,95,0.64,2023-10-26 22:03:04
עץ,נשק,71,0.34,2023-10-12 06:12:28
ציפור,רובה,16,0.76,2023-10-09 03:37:44
דובדבן,ג׳יפ,73,0.15,2023-10-07 13:22:10
מחצבה,אקדח,53,0.37,2023-10-08 14:41:10
בודד,עזה,99,0.88,2023-10-14 14:42:30
תפוז,אקדח,60,0.6,2023-10-15 05:03:27
פיסטוק,רפיח,31,0.68,2023-10-09 11:41:56
שפן,הגבול הדרומי,94,0.76,2023-10-25 01:55:51
מחצבה,רימונים,99,0.81,2023-10-27 01:45:41
עץ,נשק,61,0.86,2023-10-14 15:46:56
ציפור,הגבול הדרומי,63,0.18,2023-10-25 05:26:32
בודד,קו דיוח 162,21,0.35,2023-10-08 20:20:43
תפוז,רימון,54,0.8,2023-10-20 13:25:13
שפן,ג׳יפ,99,0.29,2023-10-27 15:41:10
בודד,הגבול הדרומי,61,0.78,2023-10-14 05:16:42
פטריה,אקדח,43,0.73,2023-10-24 20:31:01
בודד,קו דיוח 453,95,0.27,2023-10-27 12:12:43
שחור,קו דיוח 162,62,0.49,2023-10-29 02:16:35
פטריה,חיילים,28,0.51,2023-10-10 14:16:47
בודד,ג׳יפ,8,0.42,2023-10-19 07:11:54
דובדבן,חיילים,39,0.43,2023-10-28 12:07:01
תפוז,תחמושת,23,0.14,2023-10-24 03:59:25
שפן,חיילים,60,0.16,2023-10-13 13:07:36
שפן,טיל נגד טנקים,32,0.82,2023-10-21 11:59:47
עוגה,עזה,15,0.16,2023-10-27 22:18:55
דובדבן,רימונים,67,0.14,2023-10-27 00:21:13
עץ,טיל נגד מטוסים,58,0.16,2023-10-07 18:12:06
תפוז,ג׳יפ,2,0.33,2023-10-23 10:29:41
