Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
שפן,רובה,69,0.69,2023-10-24 17:56:25
תפוז,ג׳יפ,72,0.17,2023-10-23 06:23:48
ציפור,רימונים,59,0.63,2023-10-29 08:02:04
דובדבן,קו דיוח 897,58,0.35,2023-10-24 18:04:36
פיסטוק,רימון,78,0.75,2023-10-28 22:47:35
ציפור,טיל בליסטי,37,0.53,2023-10-11 21:53:39
שחור,נשק,3,0.17,2023-10-12 20:29:17
קודקוד,רקטה,4,0.65,2023-10-26 05:43:56
פיסטוק,טיל נגד מטוסים,10,0.72,2023-10-25 06:44:12
צהובה,חיילים,90,0.11,2023-10-17 08:03:58
מחצבה,קסאם,31,0.22,2023-10-11 09:45:11
בודד,טיל נגד מטוסים,42,0.79,2023-10-18 15:02:45
ציפור,רפיח,8,0.7,2023-10-23 05:12:36
שפן,עזה,69,0.56,2023-10-25 20:21:18
עוגה,קו דיוח 162,89,0.89,2023-10-08 05:15:51
שפן,ג׳יפ,49,0.7,2023-10-08 19:49:18
עוגה,נשק,5,0.7,2023-10-10 17:09:30
כלב,טיל נגד טנקים,94,0.52,2023-10-19 17:43:09
פטריה,בסיס צה״ל,29,0.58,2023-10-13 17:45:15
כלב,קסאם,31,0.24,2023-10-25 20:53:23
עוגה,בסיס צה״ל,76,0.69,2023-10-19 13:46:57
עוגה,אקדח,76,0.58,2023-10-15 22:58:31
קודקוד,רימונים,2,0.78,2023-10-15 14:31:14
שחור,קו דיוח 453,93,0.68,2023-10-21 03:16:09
פטריה,איסמעיל הנייה,12,0.58,2023-10-07 14:52:28
ציפור,רפיח,22,0.19,2023-10-07 01:55:15
צהובה,רימונים,32,0.3,2023-10-26 07:52:39
עץ,נשק,64,0.69,2023-10-12 03:15:53
פטריה,אקדח,55,0.72,2023-10-16 21:40:51
פיסטוק,הגבול הדרומי,45,0.11,2023-10-11 08:31:35
דובדבן,חיילים,2,0.14,2023-10-07 14:42:20
עוגה,ג׳יפ,14,0.13,2023-10-18 00:56:36
דובדבן,עזה,15,0.43,2023-10-21 09:44:28
דובדבן,בסיס צה״ל,30,0.47,2023-10-17 19:10:50
קודקוד,חיילים,71,0.82,2023-10-28 00:54:21
מחצבה,איסמעיל הנייה,17,0.22,2023-10-18 22:04:23
חמניות,תחמושת,16,0.66,2023-10-21 00:08:29
שפן,חיילים,71,0.55,2023-10-07 17:47:15
עוגה,טיל בליסטי,18,0.68,2023-10-21 21:11:49
בודד,אקדח,97,0.39,2023-10-24 08:28:30
צהובה,ג׳יפ,22,0.32,2023-10-14 22:14:44
עץ,הגבול הדרומי,28,0.53,2023-10-08 13:11:36
דובדבן,תחמושת,82,0.71,2023-10-28 09:07:16
קודקוד,נשק,89,0.19,2023-10-20 08:22:08
שפן,קו דיוח 453,42,0.55,2023-10-08 05:58:03
עץ,נשק,42,0.63,2023-10-13 17:53:04
פיסטוק,רובה,33,0.31,2023-10-29 03:36:23
מחצבה,ג׳בליה,20,0.81,2023-10-19 13:24:09
שפן,רובה,54,0.73,2023-10-11 19:56:36
כלב,רובה,75,0.74,2023-10-25 14:51:40
דובדבן,רימון,44,0.63,2023-10-09 01:40:41
חמניות,אקדח,53,0.81,2023-10-27 23:52:37
עץ,רקטה,88,0.24,2023-10-25 13:27:39
מחצבה,קו דיוח 162,20,0.54,2023-10-07 08:46:11
דובדבן,ג׳יפ,95,0.41,2023-10-07 10:00:19
קודקוד,קסאם,24,0.21,2023-10-22 21:53:09
קודקוד,תחמושת,66,0.32,2023-10-16 04:20:35
עוגה,רקטה,87,0.12,2023-10-16 19:28:37
מחצבה,אקדח,29,0.45,2023-10-11 05:47:39
עץ,תחמושת,60,0.4,2023-10-11 23:53:04
צהובה,תחמושת,62,0.85,2023-10-11 22:18:30
פיסטוק,רובה,68,0.21,2023-10-13 09:49:54
חמניות,מוחמד דף,70,0.42,2023-10-24 05:52:03
פטריה,קסאם,29,0.27,2023-10-21 12:45:15
מחצבה,קו דיוח 453,39,0.83,2023-10-20 02:58:18
דובדבן,רפיח,46,0.72,2023-10-16 19:58:08
עוגה,קו דיוח 897,84,0.81,2023-10-24 08:56:00
קודקוד,ג׳בליה,36,0.24,2023-10-13 07:39:04
פטריה,קו דיוח 453,38,0.4,2023-10-12 07:06:54
תפוז,קו דיוח 162,44,0.18,2023-10-27 14:46:23
צהובה,עזה,50,0.61,2023-10-18 16:14:00
תפוז,אקדח,43,0.25,2023-10-16 05:57:50
שחור,רימונים,65,0.5,2023-10-25 14:08:41
כלב,תחמושת,24,0.56,2023-10-16 21:00:57
קודקוד,ג׳בליה,94,0.39,2023-10-26 14:05:53
פיסטוק,טיל בליסטי,67,0.61,2023-10-29 09:30:15
צהובה,רימון,31,0.86,2023-10-27 11:02:20
שחור,בסיס צה״ל,52,0.74,2023-10-17 18:01:55
ציפור,טיל נגד מטוסים,28,0.65,2023-10-28 16:55:52
חמניות,אקדח,6,0.74,2023-10-19 03:23:59
שחור,עזה,53,0.53,2023-10-26 03:55:46
חמניות,רפיח,47,0.81,2023-10-12 06:53:17
קודקוד,בסיס צה״ל,77,0.17,2023-10-22 19:55:33
שחור,איסמעיל הנייה,84,0.85,2023-10-21 04:16:40
חמניות,רקטה,49,0.34,2023-10-21 15:49:47
צהובה,רפיח,62,0.42,2023-10-25 17:49:17
עץ,איסמעיל הנייה,59,0.15,2023-10-25 11:53:59
שפן,מוחמד דף,65,0.33,2023-10-27 12:42:52
מחצבה,עזה,22,0.7,2023-10-23 01:40:14
