Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
שחור,ג׳בליה,86,0.23,2023-10-21 03:20:21
עוגה,עזה,94,0.78,2023-10-17 07:36:04
עוגה,הגבול הדרומי,16,0.85,2023-10-11 09:28:21
פטריה,ג׳בליה,51,0.54,2023-10-26 13:35:23
קודקוד,ג׳יפ,66,0.8,2023-10-28 21:31:18
בודד,תחמושת,58,0.72,2023-10-14 10:12:03
חמניות,קו דיוח 453,57,0.84,2023-10-16 08:27:57
צהובה,חיילים,80,0.36,2023-10-09 15:05:36
כלב,טיל נגד טנקים,1,0.87,2023-10-12 10:31:15
פיסטוק,בסיס צה״ל,73,0.44,2023-10-13 19:55:03
קודקוד,קו דיוח 897,2,0.87,2023-10-18 07:32:39
עוגה,ג׳בליה,31,0.42,2023-10-25 10:44:13
תפוז,רימונים,29,0.67,2023-10-08 17:13:46
תפוז,עזה,79,0.65,2023-10-24 10:27:54
צהובה,קסאם,26,0.68,2023-10-28 02:42:11
צהובה,איסמעיל הנייה,73,0.16,2023-10-11 06:47:48
עץ,רימון,35,0.59,2023-10-12 01:44:34
מחצבה,רימונים,28,0.18,2023-10-08 05:37:50
עץ,רימון,5,0.56,2023-10-18 03:07:53
פיסטוק,רקטה,13,0.56,2023-10-20 14:32:08
שחור,נשק,45,0.61,2023-10-13 13:13:00
כלב,תחמושת,18,0.74,2023-10-08 05:48:07
עוגה,קו דיוח 162,71,0.11,2023-10-10 03:04:46
חמניות,עזה,71,0.21,2023-10-23 16:44:50
דובדבן,רקטה,72,0.53,2023-10-15 13:43:18
חמניות,הגבול הדרומי,12,0.35,2023-10-22 08:06:19
עץ,רובה,20,0.86,2023-10-27 07:11:02
עץ,רפיח,96,0.89,2023-10-14 08:04:33
מחצבה,קו דיוח 453,50,0.74,2023-10-15 11:00:48
חמניות,טיל בליסטי,8,0.52,2023-10-19 19:09:58
צהובה,בסיס צה״ל,25,0.27,2023-10-22 11:36:54
פטריה,קו דיוח 162,16,0.53,2023-10-15 20:34:39
שחור,רובה,90,0.12,2023-10-13 02:41:41
שחור,קסאם,3,0.42,2023-10-22 22:50:19
עוגה,טיל בליסטי,76,0.3,2023-10-26 19:27:14
כלב,קו דיוח 162,23,0.29,2023-10-18 13:08:25
כלב,קסאם,14,0.53,2023-10-17 20:39:30
בודד,רימון,57,0.45,2023-10-21 03:14:06
חמניות,רימונים,95,0.16,2023-10-26 04:50:21
שחור,ג׳יפ,31,0.87,2023-10-18 14:15:30
צהובה,טיל בליסטי,66,0.33,2023-10-16 16:52:18
מחצבה,הגבול הדרומי,26,0.17,2023-10-26 09:03:23
תפוז,טיל בליסטי,80,0.63,2023-10-07 17:23:32
כלב,קו דיוח 897,90,0.34,2023-10-19 10:45:04
כלב,רובה,8,0.29,2023-10-12 21:41:23
צהובה,הגבול הדרומי,57,0.81,2023-10-22 09:32:26
פיסטוק,קו דיוח 162,84,0.57,2023-10-20 13:40:37
בודד,קסאם,78,0.2,2023-10-25 11:17:06
עוגה,רקטה,61,0.71,2023-10-08 09:46:12
פטריה,אקדח,23,0.13,2023-10-09 12:46:40
פטריה,תחמושת,67,0.66,2023-10-26 03:59:54
מחצבה,מוחמד דף,55,0.84,2023-10-10 05:31:49
עוגה,קו דיוח 453,70,0.65,2023-10-15 20:06:02
מחצבה,רובה,57,0.48,2023-10-29 00:58:02
כלב,קסאם,54,0.58,2023-10-17 16:34:46
פיסטוק,טיל נגד מטוסים,83,0.2,2023-10-16 16:18:27
שחור,עזה,52,0.26,2023-10-09 13:35:31
פטריה,קו דיוח 453,15,0.4,2023-10-15 22:45:58
שחור,טיל נגד מטוסים,16,0.2,2023-10-07 00:31:03
בודד,הגבול הדרומי,7,0.8,2023-10-09 00:22:32
חמניות,טיל נגד טנקים,43,0.67,2023-10-20 01:41:56
כלב,טיל בליסטי,38,0.71,2023-10-15 13:06:17
דובדבן,קו דיוח 162,68,0.73,2023-10-23 15:58:54
