Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
בודד,קו דיוח 897,43,0.49,2023-10-21 20:51:53
פטריה,איסמעיל הנייה,17,0.36,2023-10-27 13:07:50
פיסטוק,בסיס צה״ל,52,0.89,2023-10-26 09:29:55
פטריה,ג׳בליה,72,0.59,2023-10-07 01:08:22
עוגה,טיל נגד מטוסים,80,0.67,2023-10-26 06:15:12
חמניות,קסאם,18,0.49,2023-10-26 17:36:14
בודד,רימונים,27,0.51,2023-10-18 13:49:21
עץ,ג׳בליה,99,0.1,2023-10-14 17:10:36
שחור,רובה,15,0.41,2023-10-20 05:36:46
בודד,עזה,88,0.39,2023-10-19 11:40:52
דובדבן,קסאם,96,0.21,2023-10-12 23:44:35
קודקוד,תחמושת,23,0.83,2023-10-17 13:50:55
בודד,חיילים,86,0.69,2023-10-13 01:03:30
עץ,קו דיוח 897,28,0.11,2023-10-12 21:48:47
צהובה,קו דיוח 453,43,0.54,2023-10-16 10:13:07
דובדבן,תחמושת,28,0.81,2023-10-21 18:26:39
עץ,הגבול הדרומי,97,0.36,2023-10-09 04:52:10
כלב,ג׳יפ,55,0.86,2023-10-19 07:41:55
בודד,טיל נגד מטוסים,45,0.43,2023-10-24 18:01:39
כלב,עזה,71,0.64,2023-10-16 09:02:06
דובדבן,קו דיוח 162,98,0.75,2023-10-10 02:13:42
מחצבה,אקדח,87,0.36,2023-10-17 10:08:25
מחצבה,קסאם,71,0.76,2023-10-29 10:45:41
קודקוד,אקדח,8,0.8,2023-10-11 08:38:45
קודקוד,קו דיוח 162,19,0.15,2023-10-23 12:22:40
פיסטוק,רימון,95,0.66,2023-10-15 01:06:25
צהובה,טיל נגד מטוסים,78,0.9,2023-10-24 06:48:07
תפוז,קסאם,6,0.88,2023-10-27 18:39:53
עוגה,רפיח,63,0.23,2023-10-12 12:24:01
פטריה,רפיח,20,0.65,2023-10-14 06:45:07
מחצבה,חיילים,57,0.38,2023-10-29 18:23:57
מחצבה,טיל בליסטי,9,0.5,2023-10-13 09:39:16
פיסטוק,טיל בליסטי,10,0.62,2023-10-18 11:36:03
ציפור,רפיח,36,0.28,2023-10-19 20:55:37
קודקוד,מוחמד דף,86,0.53,2023-10-22 02:15:26
תפוז,טיל בליסטי,1,0.51,2023-10-29 08:29:22
קודקוד,איסמעיל הנייה,90,0.14,2023-10-21 18:11:56
שפן,חיילים,70,0.82,2023-10-07 00:04:00
שחור,איסמעיל הנייה,91,0.83,2023-10-29 21:37:54
קודקוד,בסיס צה״ל,4,0.71,2023-10-29 02:44:47
בודד,הגבול הדרומי,72,0.3,2023-10-18 21:03:24
ציפור,רובה,71,0.61,2023-10-29 12:28:42
עוגה,קסאם,28,0.46,2023-10-28 11:31:15
חמניות,קסאם,29,0.17,2023-10-28 00:34:20
ציפור,בסיס צה״ל,50,0.34,2023-10-15 19:31:29
פטריה,טיל בליסטי,30,0.42,2023-10-07 23:25:17
בודד,רובה,25,0.57,2023-10-09 16:46:49
חמניות,אקדח,40,0.76,2023-10-29 13:03:20
שפן,ג׳יפ,37,0.32,2023-10-20 18:28:39
קודקוד,נשק,76,0.48,2023-10-11 14:33:17
קודקוד,נשק,23,0.38,2023-10-20 16:43:42
קודקוד,קסאם,98,0.69,2023-10-12 20:20:41
עץ,ג׳בליה,45,0.64,2023-10-13 19:36:13
ציפור,רובה,56,0.45,2023-10-22 08:09:53
פטריה,נשק,23,0.45,2023-10-20 11:54:11
שחור,בסיס צה״ל,44,0.72,2023-10-27 13:14:16
עץ,רימונים,66,0.77,2023-10-15 11:39:43
בודד,הגבול הדרומי,72,0.13,2023-10-22 05:42:18
תפוז,רימון,22,0.36,2023-10-21 01:21:15
כלב,טיל נגד טנקים,42,0.59,2023-10-22 08:00:41
צהובה,רימון,93,0.63,2023-10-26 12:43:04
פיסטוק,ג׳בליה,51,0.4,2023-10-22 14:56:24
פיסטוק,חיילים,96,0.44,2023-10-25 12:17:28
שחור,עזה,1,0.42,2023-10-23 06:43:55
תפוז,רימון,68,0.14,2023-10-25 23:10:27
מחצבה,הגבול הדרומי,47,0.28,2023-10-09 18:20:20
בודד,ג׳בליה,41,0.79,2023-10-21 15:28:53
קודקוד,רימונים,45,0.24,2023-10-14 14:22:00
בודד,קו דיוח 162,34,0.41,2023-10-22 08:19:19
בודד,קו דיוח 162,50,0.15,2023-10-13 19:11:09
כלב,רובה,18,0.67,2023-10-11 15:19:51
קודקוד,טיל בליסטי,55,0.33,2023-10-20 21:14:25
ציפור,איסמעיל הנייה,79,0.11,2023-10-15 03:19:10
חמניות,הגבול הדרומי,80,0.54,2023-10-20 00:37:15
שחור,קסאם,39,0.3,2023-10-17 23:30:37
קודקוד,רקטה,84,0.52,2023-10-08 13:38:20
חמניות,טיל נגד מטוסים,83,0.66,2023-10-17 01:57:43
כלב,עזה,45,0.14,2023-10-13 19:49:48
מחצבה,רובה,62,0.18,2023-10-21 10:10:19
כלב,רפיח,57,0.53,2023-10-22 09:23:16
ציפור,רובה,40,0.23,2023-10-14 00:02:06
שחור,מוחמד דף,57,0.39,2023-10-24 07:27:32
קודקוד,אקדח,56,0.26,2023-10-27 11:01:17
עץ,רובה,27,0.3,2023-10-07 05:39:13
צהובה,רפיח,4,0.46,2023-10-18 10:21:55
כלב,רימון,85,0.53,2023-10-09 23:05:23
פטריה,ג׳בליה,78,0.82,2023-10-19 20:47:43
פטריה,בסיס צה״ל,73,0.48,2023-10-24 02:26:17
חמניות,רימונים,10,0.65,2023-10-09 09:35:50
מחצבה,איסמעיל הנייה,30,0.36,2023-10-21 00:08:34
תפוז,בסיס צה״ל,71,0.72,2023-10-16 05:24:03
עץ,קסאם,88,0.44,2023-10-12 13:05:25
שפן,אקדח,59,0.52,2023-10-25 13:07:23
פיסטוק,טיל בליסטי,89,0.18,2023-10-16 07:15:05
פטריה,רימון,87,0.65,2023-10-21 09:33:20
ציפור,קו דיוח 453,50,0.64,2023-10-17 15:58:44
חמניות,רקטה,4,0.43,2023-10-26 22:10:19
צהובה,איסמעיל הנייה,54,0.86,2023-10-24 00:43:25
צהובה,רפיח,83,0.64,2023-10-12 00:17:51
שפן,נשק,61,0.8,2023-10-09 02:49:34
