Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
מחצבה,אקדח,43,0.47,2023-10-12 05:05:52
פיסטוק,תחמושת,95,0.84,2023-10-22 23:57:11
חמניות,אקדח,26,0.83,2023-10-18 09:15:12
תפוז,עזה,87,0.1,2023-10-24 08:47:23
כלב,אקדח,19,0.32,2023-10-25 01:32:24
שחור,קו דיוח 162,16,0.85,2023-10-14 14:19:52
שפן,ג׳יפ,97,0.1,2023-10-18 14:59:40
קודקוד,בסיס צה״ל,74,0.19,2023-10-16 02:56:14
שחור,בסיס צה״ל,72,0.5,2023-10-23 22:57:10
עץ,נשק,16,0.46,2023-10-29 12:42:14
כלב,קסאם,71,0.4,2023-10-24 14:59:02
עץ,הגבול הדרומי,76,0.84,2023-10-18 07:54:49
פטריה,קו דיוח 897,57,0.56,2023-10-08 19:40:31
צהובה,חיילים,57,0.37,2023-10-26 14:15:38
עוגה,איסמעיל הנייה,5,0.33,2023-10-16 19:04:15
תפוז,קו דיוח 453,53,0.72,2023-10-22 03:11:31
פטריה,רימון,50,0.18,2023-10-14 23:55:59
ציפור,איסמעיל הנייה,91,0.75,2023-10-28 05:05:28
צהובה,הגבול הדרומי,64,0.85,2023-10-14 01:37:24
פיסטוק,אקדח,65,0.71,2023-10-24 12:46:55
חמניות,חיילים,17,0.61,2023-10-20 20:59:34
צהובה,תחמושת,64,0.11,2023-10-08 17:17:07
בודד,רקטה,60,0.88,2023-10-09 08:29:05
שפן,ג׳בליה,42,0.77,2023-10-14 16:25:35
פטריה,מוחמד דף,40,0.47,2023-10-24 11:04:54
קודקוד,נשק,45,0.84,2023-10-24 18:57:37
דובדבן,רימון,11,0.54,2023-10-11 04:26:18
ציפור,קו דיוח 897,54,0.55,2023-10-12 13:07:20
צהובה,חיילים,95,0.13,2023-10-23 06:38:28
צהובה,נשק,12,0.25,2023-10-14 04:50:40
צהובה,תחמושת,98,0.79,2023-10-12 05:50:27
ציפור,תחמושת,94,0.4,2023-10-10 01:11:41
מחצבה,רפיח,90,0.28,2023-10-27 09:53:19
צהובה,רימון,54,0.18,2023-10-12 09:44:26
עוגה,חיילים,39,0.37,2023-10-18 16:31:45
שחור,קו דיוח 897,58,0.15,2023-10-16 08:20:36
בודד,אקדח,97,0.25,2023-10-12 04:10:07
קודקוד,הגבול הדרומי,40,0.4,2023-10-20 18:28:42
קודקוד,חיילים,81,0.16,2023-10-15 08:03:16
פיסטוק,קסאם,2,0.56,2023-10-28 08:18:28
חמניות,קו דיוח 162,12,0.32,2023-10-26 11:36:54
עוגה,נשק,5,0.71,2023-10-20 03:24:31
מחצבה,קו דיוח 453,57,0.86,2023-10-24 16:42:56
שפן,חיילים,37,0.68,2023-10-21 21:33:07
ציפור,טיל נגד מטוסים,58,0.31,2023-10-08 06:28:40
בודד,עזה,30,0.3,2023-10-18 00:06:24
