Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
צהובה,טיל נגד מטוסים,58,0.24,2023-10-07 04:20:36
שפן,איסמעיל הנייה,9,0.8,2023-10-24 15:21:08
פיסטוק,מוחמד דף,52,0.33,2023-10-15 02:10:08
עץ,רובה,34,0.69,2023-10-15 03:32:34
צהובה,רובה,26,0.76,2023-10-20 11:51:51
עץ,תחמושת,6,0.64,2023-10-21 03:00:00
בודד,קו דיוח 453,49,0.73,2023-10-14 14:43:59
דובדבן,איסמעיל הנייה,7,0.66,2023-10-24 16:16:08
עץ,רפיח,77,0.28,2023-10-24 19:13:10
תפוז,קו דיוח 897,34,0.25,2023-10-22 14:14:23
פטריה,נשק,5,0.58,2023-10-14 18:57:23
בודד,רימון,45,0.12,2023-10-28 02:58:40
חמניות,תחמושת,84,0.18,2023-10-10 15:18:01
פיסטוק,איסמעיל הנייה,15,0.26,2023-10-23 06:54:13
שחור,טיל נגד טנקים,43,0.29,2023-10-21 18:23:55
ציפור,רימון,15,0.81,2023-10-28 02:03:33
ציפור,בסיס צה״ל,54,0.66,2023-10-23 17:06:27
כלב,רפיח,40,0.43,2023-10-27 02:55:35
עץ,קסאם,32,0.79,2023-10-08 06:18:07
פטריה,מוחמד דף,69,0.79,2023-10-21 15:52:57
פטריה,רקטה,85,0.55,2023-10-21 22:04:27
תפוז,טיל בליסטי,14,0.63,2023-10-20 07:52:26
פיסטוק,מוחמד דף,31,0.74,2023-10-16 00:53:52
שפן,אקדח,9,0.87,2023-10-13 00:12:31
עוגה,טיל בליסטי,50,0.63,2023-10-17 15:57:47
קודקוד,טיל נגד טנקים,59,0.27,2023-10-26 03:24:56
תפוז,בסיס צה״ל,59,0.4,2023-10-11 01:43:35
תפוז,קסאם,76,0.56,2023-10-29 14:41:02
פטריה,תחמושת,57,0.41,2023-10-08 19:29:39
דובדבן,בסיס צה״ל,78,0.32,2023-10-17 16:15:12
עוגה,טיל נגד מטוסים,3,0.46,2023-10-28 22:16:33
מחצבה,הגבול הדרומי,38,0.52,2023-10-07 19:32:12
מחצבה,נשק,61,0.4,2023-10-15 04:23:42
פיסטוק,ג׳בליה,8,0.22,2023-10-15 10:25:33
קודקוד,רפיח,45,0.35,2023-10-17 08:04:01
עוגה,מוחמד דף,42,0.39,2023-10-13 09:06:25
מחצבה,טיל בליסטי,78,0.54,2023-10-27 14:04:43
צהובה,נשק,69,0.79,2023-10-23 20:14:22
