Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
עוגה,ג׳בליה,89,0.36,2023-10-28 07:43:37
כלב,רימונים,49,0.39,2023-10-20 10:09:44
כלב,רובה,98,0.45,2023-10-11 23:08:21
כלב,קסאם,41,0.67,2023-10-07 12:18:42
תפוז,רימון,91,0.21,2023-10-20 09:11:48
קודקוד,רובה,47,0.44,2023-10-16 09:31:07
שחור,רובה,37,0.43,2023-10-21 21:32:10
קודקוד,רקטה,71,0.12,2023-10-08 15:31:05
כלב,ג׳יפ,36,0.46,2023-10-29 09:53:28
צהובה,רקטה,64,0.39,2023-10-10 16:46:10
צהובה,ג׳בליה,32,0.42,2023-10-07 08:35:07
עץ,בסיס צה״ל,27,0.59,2023-10-24 03:10:42
בודד,רימונים,29,0.67,2023-10-22 07:46:58
תפוז,קו דיוח 162,10,0.29,2023-10-08 10:01:29
עוגה,תחמושת,98,0.69,2023-10-27 02:20:02
עץ,ג׳יפ,100,0.23,2023-10-28 09:36:02
קודקוד,קסאם,90,0.35,2023-10-11 21:11:41
כלב,רובה,75,0.48,2023-10-19 18:52:55
חמניות,בסיס צה״ל,69,0.57,2023-10-14 00:18:11
פיסטוק,מוחמד דף,74,0.81,2023-10-20 07:48:55
צהובה,מוחמד דף,36,0.12,2023-10-19 06:05:53
פטריה,מוחמד דף,59,0.25,2023-10-18 20:33:41
עוגה,איסמעיל הנייה,2,0.54,2023-10-20 12:40:39
פיסטוק,טיל נגד טנקים,44,0.62,2023-10-13 04:19:38
קודקוד,ג׳בליה,7,0.27,2023-10-29 08:18:12
פטריה,קו דיוח 162,59,0.73,2023-10-26 23:42:48
כלב,רובה,55,0.59,2023-10-11 16:46:08
עץ,טיל נגד טנקים,36,0.32,2023-10-28 18:09:18
בודד,רקטה,20,0.61,2023-10-24 09:35:51
תפוז,ג׳בליה,58,0.58,2023-10-22 07:45:33
עוגה,קו דיוח 897,42,0.7,2023-10-24 07:44:27
עץ,מוחמד דף,93,0.78,2023-10-11 09:25:28
פטריה,נשק,5,0.24,2023-10-25 23:27:53
שפן,רימון,46,0.16,2023-10-07 22:42:04
פיסטוק,נשק,95,0.49,2023-10-16 01:51:17
דובדבן,ג׳בליה,99,0.38,2023-10-23 03:06:22
דובדבן,רובה,32,0.58,2023-10-27 10:34:04
עץ,טיל נגד מטוסים,27,0.79,2023-10-20 23:51:41
תפוז,קו דיוח 453,81,0.27,2023-10-28 10:55:23
תפוז,איסמעיל הנייה,40,0.25,2023-10-12 22:04:05
פיסטוק,קסאם,3,0.66,2023-10-24 11:26:06
כלב,טיל נגד טנקים,54,0.49,2023-10-10 10:00:20
תפוז,חיילים,16,0.75,2023-10-23 09:57:27
מחצבה,חיילים,91,0.34,2023-10-24 14:22:16
כלב,טיל נגד טנקים,34,0.71,2023-10-08 19:36:15
שחור,ג׳יפ,91,0.9,2023-10-22 12:37:14
חמניות,קו דיוח 162,66,0.87,2023-10-24 15:22:28
שחור,טיל בליסטי,17,0.1,2023-10-21 21:03:50
פיסטוק,טיל נגד מטוסים,62,0.22,2023-10-28 13:12:35
צהובה,רימון,95,0.27,2023-10-11 07:44:09
צהובה,הגבול הדרומי,9,0.89,2023-10-07 23:23:31
תפוז,טיל נגד טנקים,54,0.33,2023-10-09 06:42:33
פטריה,איסמעיל הנייה,89,0.89,2023-10-25 18:00:42
צהובה,קו דיוח 897,73,0.7,2023-10-09 01:15:45
מחצבה,קו דיוח 453,80,0.72,2023-10-10 02:39:03
חמניות,קו דיוח 162,41,0.6,2023-10-17 02:14:18
מחצבה,רימון,34,0.81,2023-10-11 17:34:44
כלב,רובה,57,0.27,2023-10-10 19:51:08
דובדבן,טיל נגד טנקים,3,0.23,2023-10-28 03:07:59
כלב,ג׳בליה,6,0.6,2023-10-19 13:20:20
עוגה,חיילים,76,0.77,2023-10-24 21:50:37
כלב,הגבול הדרומי,53,0.87,2023-10-25 13:33:54
תפוז,עזה,2,0.31,2023-10-22 20:47:41
עץ,אקדח,57,0.46,2023-10-20 01:10:07
תפוז,תחמושת,27,0.38,2023-10-21 02:03:13
דובדבן,טיל נגד מטוסים,94,0.48,2023-10-25 00:59:11
מחצבה,קו דיוח 453,84,0.35,2023-10-22 08:29:12
פטריה,טיל נגד מטוסים,6,0.66,2023-10-15 08:11:26
כלב,רפיח,8,0.64,2023-10-25 21:57:28
כלב,קו דיוח 162,70,0.43,2023-10-12 06:38:39
צהובה,קו דיוח 453,2,0.3,2023-10-28 15:55:26
דובדבן,קו דיוח 453,48,0.23,2023-10-17 17:35:05
ציפור,טיל נגד טנקים,5,0.65,2023-10-09 13:13:30
ציפור,טיל בליסטי,45,0.13,2023-10-15 06:39:07
עץ,עזה,20,0.6,2023-10-27 11:20:21
פטריה,רפיח,27,0.84,2023-10-27 02:58:28
ציפור,עזה,39,0.86,2023-10-17 13:51:51
תפוז,מוחמד דף,36,0.25,2023-10-07 14:04:09
בודד,טיל נגד מטוסים,98,0.3,2023-10-16 09:03:58
קודקוד,טיל בליסטי,19,0.44,2023-10-27 16:39:17
תפוז,תחמושת,24,0.82,2023-10-22 09:17:18
צהובה,רפיח,76,0.32,2023-10-19 07:06:01
ציפור,ג׳יפ,94,0.35,2023-10-16 03:52:54
עץ,קו דיוח 162,13,0.36,2023-10-19 10:12:59
עוגה,טיל נגד טנקים,32,0.68,2023-10-21 04:48:24
פיסטוק,אקדח,73,0.48,2023-10-28 15:28:50
עץ,רקטה,77,0.3,2023-10-10 06:14:28
חמניות,הגבול הדרומי,13,0.2,2023-10-27 21:18:10
מחצבה,קו דיוח 162,71,0.42,2023-10-23 08:58:28
תפוז,רקטה,74,0.51,2023-10-27 01:13:43
שחור,הגבול הדרומי,44,0.15,2023-10-08 19:50:29
פיסטוק,ג׳יפ,11,0.53,2023-10-09 16:09:22
בודד,קו דיוח 453,65,0.57,2023-10-13 18:57:36
עץ,חיילים,88,0.29,2023-10-14 02:53:37
מחצבה,בסיס צה״ל,42,0.79,2023-10-26 18:48:45
בודד,עזה,11,0.81,2023-10-28 18:06:00
דובדבן,בסיס צה״ל,73,0.45,2023-10-11 10:57:16
