Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
צהובה,חיילים,52,0.24,2023-10-16 10:49:33
עוגה,ג׳יפ,7,0.61,2023-10-18 17:01:48
שפן,רימונים,79,0.15,2023-10-19 06:41:35
פטריה,איסמעיל הנייה,52,0.25,2023-10-19 09:36:32
פטריה,רימונים,49,0.43,2023-10-11 08:18:57
קודקוד,רימונים,20,0.29,2023-10-17 10:58:48
חמניות,חיילים,4,0.83,2023-10-24 06:06:24
בודד,איסמעיל הנייה,14,0.16,2023-10-14 15:51:39
שחור,רקטה,30,0.14,2023-10-25 19:16:13
חמניות,הגבול הדרומי,85,0.84,2023-10-10 16:51:03
שפן,תחמושת,52,0.85,2023-10-19 04:58:49
עץ,עזה,22,0.38,2023-10-26 12:35:46
כלב,תחמושת,78,0.7,2023-10-10 18:05:33
שחור,טיל בליסטי,38,0.16,2023-10-24 11:29:55
בודד,קסאם,35,0.87,2023-10-09 05:24:03
דובדבן,תחמושת,92,0.18,2023-10-10 13:27:44
שחור,חיילים,88,0.12,2023-10-10 07:00:58
דובדבן,טיל נגד טנקים,42,0.27,2023-10-24 06:49:17
ציפור,הגבול הדרומי,96,0.23,2023-10-22 19:39:03
כלב,הגבול הדרומי,90,0.38,2023-10-24 22:45:32
כלב,רימון,35,0.36,2023-10-13 12:36:59
עץ,חיילים,9,0.64,2023-10-11 07:57:44
שפן,קסאם,38,0.9,2023-10-25 18:10:40
פטריה,הגבול הדרומי,88,0.11,2023-10-27 03:34:15
תפוז,תחמושת,5,0.58,2023-10-23 19:59:49
עץ,הגבול הדרומי,65,0.65,2023-10-24 15:47:54
עץ,מוחמד דף,27,0.77,2023-10-28 13:54:01
עוגה,מוחמד דף,29,0.78,2023-10-18 16:20:06
תפוז,איסמעיל הנייה,2,0.82,2023-10-19 02:08:09
עוגה,איסמעיל הנייה,12,0.38,2023-10-11 08:48:56
עוגה,תחמושת,31,0.6,2023-10-22 23:30:54
שחור,איסמעיל הנייה,80,0.61,2023-10-21 13:57:59
כלב,קו דיוח 897,82,0.67,2023-10-18 21:44:55
עוגה,רובה,90,0.34,2023-10-13 09:40:20
מחצבה,רפיח,26,0.77,2023-10-20 09:03:47
צהובה,חיילים,73,0.42,2023-10-07 14:13:43
עץ,רפיח,10,0.13,2023-10-29 17:57:49
מחצבה,ג׳יפ,38,0.43,2023-10-18 08:19:38
ציפור,קו דיוח 897,67,0.69,2023-10-20 09:36:15
עוגה,חיילים,48,0.2,2023-10-27 18:05:09
פיסטוק,אקדח,81,0.57,2023-10-15 13:07:26
בודד,רובה,80,0.38,2023-10-27 16:41:02
כלב,רקטה,65,0.68,2023-10-19 23:16:42
שחור,רקטה,43,0.18,2023-10-20 15:42:31
עוגה,הגבול הדרומי,99,0.53,2023-10-14 13:42:31
עוגה,קו דיוח 162,11,0.89,2023-10-24 02:54:53
תפוז,מוחמד דף,42,0.6,2023-10-18 15:55:54
פיסטוק,טיל נגד מטוסים,81,0.83,2023-10-13 00:01:31
עוגה,חיילים,12,0.18,2023-10-17 10:07:57
בודד,רפיח,60,0.83,2023-10-29 18:29:13
תפוז,ג׳יפ,13,0.65,2023-10-25 19:41:41
עוגה,קסאם,61,0.61,2023-10-07 23:32:15
חמניות,אקדח,37,0.79,2023-10-27 01:13:58
עץ,עזה,32,0.63,2023-10-15 15:35:52
כלב,בסיס צה״ל,19,0.31,2023-10-28 01:25:34
ציפור,בסיס צה״ל,49,0.1,2023-10-11 18:35:09
פטריה,עזה,84,0.72,2023-10-17 19:31:42
כלב,ג׳יפ,39,0.58,2023-10-24 09:49:34
מחצבה,קסאם,99,0.87,2023-10-10 20:24:06
מחצבה,נשק,13,0.78,2023-10-18 00:46:12
עץ,תחמושת,72,0.33,2023-10-24 04:55:21
שחור,קסאם,37,0.6,2023-10-11 14:39:02
פטריה,רפיח,88,0.77,2023-10-22 02:05:51
בודד,ג׳יפ,64,0.55,2023-10-17 00:57:53
עוגה,עזה,71,0.34,2023-10-24 15:56:17
שפן,בסיס צה״ל,48,0.72,2023-10-24 06:01:42
חמניות,ג׳בליה,37,0.11,2023-10-20 07:03:48
עוגה,רפיח,14,0.29,2023-10-26 04:11:49
עץ,איסמעיל הנייה,32,0.27,2023-10-12 15:09:51
עץ,רפיח,75,0.82,2023-10-29 17:54:27
בודד,אקדח,55,0.24,2023-10-27 18:27:03
דובדבן,איסמעיל הנייה,55,0.14,2023-10-28 22:18:33
צהובה,טיל נגד מטוסים,70,0.34,2023-10-23 04:36:09
בודד,בסיס צה״ל,11,0.25,2023-10-18 08:40:32
שחור,טיל בליסטי,97,0.37,2023-10-10 19:06:19
עץ,רימון,82,0.65,2023-10-28 04:19:23
עוגה,קסאם,51,0.36,2023-10-18 16:54:44
פיסטוק,קסאם,24,0.81,2023-10-13 18:17:59
בודד,קו דיוח 897,8,0.68,2023-10-19 06:53:50
צהובה,בסיס צה״ל,37,0.88,2023-10-07 04:55:37
צהובה,ג׳יפ,63,0.71,2023-10-21 12:46:51
כלב,בסיס צה״ל,4,0.23,2023-10-13 16:52:48
בודד,ג׳בליה,9,0.33,2023-10-07 10:38:12
שחור,הגבול הדרומי,15,0.32,2023-10-16 19:02:39
בודד,רקטה,94,0.39,2023-10-16 20:06:25
דובדבן,חיילים,40,0.59,2023-10-15 17:58:12
שפן,רימונים,90,0.15,2023-10-14 00:32:42
תפוז,ג׳יפ,22,0.34,2023-10-18 20:28:06
דובדבן,ג׳בליה,100,0.58,2023-10-25 07:33:41
עוגה,איסמעיל הנייה,73,0.76,2023-10-25 13:46:21
דובדבן,קו דיוח 897,53,0.87,2023-10-08 19:53:55
עץ,רקטה,13,0.73,2023-10-16 12:32:32
בודד,מוחמד דף,55,0.1,2023-10-12 20:39:28
בודד,טיל בליסטי,62,0.29,2023-10-19 15:02:50
ציפור,איסמעיל הנייה,12,0.42,2023-10-21 21:32:24
עוגה,אקדח,39,0.77,2023-10-09 23:58:58
