Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
שפן,קסאם,83,0.32,2023-10-10 08:24:00
מחצבה,טיל נגד טנקים,84,0.36,2023-10-09 21:40:00
עץ,רובה,88,0.36,2023-10-20 08:56:32
מחצבה,נשק,88,0.61,2023-10-18 23:08:17
ציפור,קו דיוח 162,53,0.35,2023-10-11 14:03:33
עוגה,רימונים,71,0.75,2023-10-29 01:29:03
דובדבן,מוחמד דף,23,0.67,2023-10-11 19:55:32
חמניות,איסמעיל הנייה,40,0.85,2023-10-07 20:38:17
עוגה,חיילים,49,0.88,2023-10-14 23:35:15
דובדבן,איסמעיל הנייה,31,0.64,2023-10-27 21:45:53
שפן,קו דיוח 162,51,0.28,2023-10-13 11:21:08
קודקוד,אקדח,71,0.13,2023-10-19 23:02:04
כלב,תחמושת,87,0.77,2023-10-23 21:33:28
ציפור,רקטה,50,0.89,2023-10-13 11:48:34
צהובה,חיילים,70,0.86,2023-10-12 02:39:40
תפוז,ג׳בליה,34,0.36,2023-10-11 05:15:54
קודקוד,רקטה,74,0.65,2023-10-29 01:55:08
דובדבן,טיל נגד טנקים,79,0.47,2023-10-10 02:34:34
בודד,חיילים,9,0.3,2023-10-12 09:16:45
קודקוד,קו דיוח 453,10,0.49,2023-10-26 16:03:20
חמניות,אקדח,72,0.7,2023-10-25 07:53:30
שחור,רובה,73,0.73,2023-10-09 20:57:39
צהובה,הגבול הדרומי,37,0.41,2023-10-11 15:46:38
צהובה,רקטה,55,0.11,2023-10-18 13:44:15
בודד,רימונים,8,0.62,2023-10-09 20:18:38
דובדבן,רקטה,38,0.88,2023-10-27 09:37:17
שחור,עזה,19,0.89,2023-10-28 17:20:21
בודד,ג׳יפ,49,0.61,2023-10-15 12:22:04
פטריה,רימונים,70,0.26,2023-10-16 19:55:22
קודקוד,נשק,35,0.43,2023-10-07 04:13:12
שחור,טיל נגד טנקים,48,0.5,2023-10-11 12:50:06
צהובה,אקדח,22,0.45,2023-10-13 04:29:25
כלב,טיל נגד מטוסים,2,0.7,2023-10-26 03:12:22
צהובה,רפיח,82,0.11,2023-10-23 18:14:17
שחור,טיל בליסטי,36,0.11,2023-10-16 20:16:52
בודד,הגבול הדרומי,13,0.18,2023-10-17 18:08:27
תפוז,חיילים,65,0.35,2023-10-14 21:57:22
פטריה,רימונים,12,0.9,2023-10-11 05:16:01
תפוז,איסמעיל הנייה,9,0.59,2023-10-21 18:46:42
מחצבה,בסיס צה״ל,52,0.33,2023-10-14 04:41:54
חמניות,קו דיוח 162,28,0.51,2023-10-19 07:14:02
פיסטוק,נשק,86,0.47,2023-10-29 19:05:15
מחצבה,רקטה,46,0.45,2023-10-18 07:02:08
כלב,חיילים,42,0.25,2023-10-09 10:22:07
דובדבן,טיל נגד טנקים,83,0.73,2023-10-20 02:52:59
עוגה,רקטה,20,0.62,2023-10-23 04:18:49
פיסטוק,עזה,76,0.51,2023-10-09 14:19:04
צהובה,רקטה,16,0.5,2023-10-26 04:56:05
שחור,רימון,97,0.73,2023-10-11 23:34:52
כלב,עזה,83,0.2,2023-10-17 23:06:10
קודקוד,חיילים,93,0.39,2023-10-08 19:00:32
ציפור,קו דיוח 162,9,0.25,2023-10-12 10:06:23
ציפור,רקטה,100,0.32,2023-10-17 18:25:33
פיסטוק,רימון,13,0.33,2023-10-21 13:46:40
שחור,רפיח,19,0.52,2023-10-18 10:36:50
ציפור,רובה,25,0.59,2023-10-23 07:56:58
שפן,רובה,67,0.63,2023-10-19 02:59:22
מחצבה,טיל נגד טנקים,32,0.74,2023-10-16 23:39:39
קודקוד,טיל נגד מטוסים,81,0.13,2023-10-28 20:21:00
חמניות,קו דיוח 897,95,0.46,2023-10-22 03:48:41
מחצבה,חיילים,57,0.59,2023-10-28 15:57:35
ציפור,ג׳יפ,17,0.86,2023-10-28 16:42:33
עוגה,נשק,69,0.43,2023-10-26 14:31:18
ציפור,קו דיוח 897,91,0.32,2023-10-20 06:28:04
ציפור,קו דיוח 162,55,0.28,2023-10-20 22:30:47
קודקוד,ג׳יפ,60,0.16,2023-10-22 00:01:19
כלב,מוחמד דף,72,0.88,2023-10-09 16:46:24
שפן,טיל נגד מטוסים,18,0.49,2023-10-29 23:09:10
מחצבה,קו דיוח 162,36,0.41,2023-10-10 00:18:00
פטריה,טיל נגד טנקים,83,0.57,2023-10-19 01:12:27
שפן,קו דיוח 453,11,0.38,2023-10-16 15:47:58
שפן,קו דיוח 453,29,0.54,2023-10-24 21:19:46
פיסטוק,תחמושת,18,0.38,2023-10-17 06:01:06
פטריה,איסמעיל הנייה,34,0.78,2023-10-20 01:26:58
עץ,רקטה,57,0.46,2023-10-07 10:54:42
פטריה,רימון,29,0.46,2023-10-26 02:15:24
עוגה,רקטה,59,0.65,2023-10-08 09:37:04
שחור,טיל נגד טנקים,60,0.84,2023-10-20 21:03:56
פיסטוק,קו דיוח 453,93,0.63,2023-10-09 22:31:52
חמניות,ג׳יפ,19,0.47,2023-10-19 20:12:04
קודקוד,רפיח,49,0.44,2023-10-17 16:45:28
בודד,ג׳בליה,59,0.44,2023-10-29 17:41:50
עץ,טיל נגד מטוסים,51,0.28,2023-10-25 22:48:09
עץ,ג׳בליה,38,0.48,2023-10-19 07:57:18
דובדבן,קו דיוח 453,62,0.6,2023-10-10 08:21:36
ציפור,הגבול הדרומי,50,0.78,2023-10-09 02:29:05
שפן,רימונים,11,0.1,2023-10-29 20:08:17
דובדבן,רקטה,5,0.53,2023-10-26 20:30:44
פיסטוק,הגבול הדרומי,72,0.24,2023-10-13 20:04:07
פיסטוק,רימונים,46,0.56,2023-10-29 01:19:44
דובדבן,הגבול הדרומי,21,0.63,2023-10-18 15:11:26
