Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
עוגה,אקדח,20,0.3,2023-10-22 05:34:12
פטריה,נשק,64,0.77,2023-10-17 06:15:32
תפוז,רקטה,70,0.54,2023-10-09 21:47:52
בודד,תחמושת,15,0.25,2023-10-14 17:21:27
כלב,אקדח,48,0.75,2023-10-07 05:34:04
שחור,ג׳בליה,56,0.3,2023-10-13 02:44:41
שחור,טיל נגד מטוסים,52,0.12,2023-10-07 20:23:11
דובדבן,אקדח,4,0.77,2023-10-09 02:34:10
צהובה,קו דיוח 162,20,0.74,2023-10-22 10:49:14
כלב,איסמעיל הנייה,12,0.7,2023-10-12 21:01:04
חמניות,עזה,11,0.39,2023-10-26 00:50:35
תפוז,רקטה,84,0.18,2023-10-07 11:58:08
צהובה,רימונים,76,0.6,2023-10-20 20:00:47
תפוז,הגבול הדרומי,15,0.12,2023-10-28 03:54:48
עוגה,טיל נגד מטוסים,89,0.22,2023-10-09 22:39:28
פיסטוק,נשק,13,0.81,2023-10-21 17:07:37
קודקוד,טיל נגד טנקים,60,0.71,2023-10-13 02:34:14
עוגה,נשק,2,0.88,2023-10-29 21:38:54
שחור,אקדח,31,0.73,2023-10-22 11:47:55
עץ,אקדח,42,0.56,2023-10-07 17:08:08
תפוז,תחמושת,32,0.69,2023-10-27 18:13:22
עץ,מוחמד דף,9,0.11,2023-10-07 19:15:55
שחור,הגבול הדרומי,59,0.83,2023-10-19 13:49:25
ציפור,עזה,16,0.48,2023-10-28 23:44:09
שפן,טיל בליסטי,27,0.84,2023-10-15 11:40:19
תפוז,ג׳יפ,59,0.27,2023-10-24 11:36:41
צהובה,טיל נגד טנקים,28,0.31,2023-10-16 04:03:31
שחור,טיל בליסטי,57,0.41,2023-10-13 19:07:56
פטריה,בסיס צה״ל,27,0.25,2023-10-08 10:19:56
שחור,מוחמד דף,82,0.68,2023-10-15 11:21:37
בודד,רפיח,5,0.47,2023-10-18 16:02:02
צהובה,הגבול הדרומי,22,0.14,2023-10-07 16:33:22
תפוז,קו דיוח 162,80,0.61,2023-10-22 17:45:03
ציפור,קו דיוח 453,70,0.74,2023-10-28 03:07:17
דובדבן,רפיח,81,0.59,2023-10-26 14:15:50
כלב,רקטה,91,0.65,2023-10-20 08:32:46
כלב,רובה,92,0.85,2023-10-11 02:13:10
עוגה,רובה,59,0.34,2023-10-22 07:49:29
ציפור,טיל נגד מטוסים,100,0.36,2023-10-25 22:56:42
תפוז,רימונים,21,0.42,2023-10-09 10:16:22
דובדבן,עזה,43,0.37,2023-10-27 20:38:40
שפן,תחמושת,80,0.46,2023-10-25 00:10:35
שפן,רימון,4,0.13,2023-10-14 04:53:07
קודקוד,טיל בליסטי,55,0.32,2023-10-12 08:14:32
דובדבן,איסמעיל הנייה,61,0.79,2023-10-12 08:37:05
תפוז,רובה,60,0.83,2023-10-29 01:50:56
קודקוד,איסמעיל הנייה,60,0.54,2023-10-20 03:39:02
שחור,קו דיוח 453,43,0.82,2023-10-16 10:03:32
עוגה,הגבול הדרומי,54,0.88,2023-10-26 13:54:57
עוגה,איסמעיל הנייה,23,0.33,2023-10-08 18:52:10
ציפור,קו דיוח 897,67,0.82,2023-10-09 09:39:12
שחור,טיל נגד מטוסים,41,0.32,2023-10-18 08:48:05
דובדבן,מוחמד דף,62,0.77,2023-10-10 14:18:21
קודקוד,נשק,71,0.41,2023-10-25 16:33:09
בודד,קו דיוח 897,83,0.38,2023-10-26 12:57:13
