Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
עוגה,רובה,10,0.45,2023-10-07 17:56:04
עץ,רובה,63,0.83,2023-10-25 21:46:10
עוגה,הגבול הדרומי,64,0.56,2023-10-24 00:48:31
קודקוד,ג׳בליה,48,0.64,2023-10-29 03:48:33
שפן,רימונים,98,0.43,2023-10-29 16:50:21
שחור,אקדח,3,0.59,2023-10-12 22:39:35
עוגה,טיל בליסטי,53,0.53,2023-10-20 02:55:00
שפן,קסאם,12,0.41,2023-10-13 20:05:36
עץ,טיל נגד טנקים,24,0.6,2023-10-07 21:30:51
מחצבה,איסמעיל הנייה,32,0.85,2023-10-07 18:48:02
שחור,חיילים,11,0.75,2023-10-29 00:12:11
שפן,ג׳יפ,62,0.66,2023-10-21 02:55:25
שחור,מוחמד דף,76,0.38,2023-10-14 04:43:46
שפן,רובה,99,0.15,2023-10-20 12:23:50
שפן,טיל נגד טנקים,52,0.65,2023-10-27 18:43:10
שפן,נשק,58,0.51,2023-10-14 23:55:38
תפוז,רימון,62,0.14,2023-10-26 08:13:43
שפן,קו דיוח 453,24,0.41,2023-10-23 08:59:50
דובדבן,קו דיוח 897,82,0.11,2023-10-26 06:19:23
שפן,עזה,98,0.35,2023-10-17 07:46:38
כלב,מוחמד דף,3,0.38,2023-10-15 07:46:37
קודקוד,קו דיוח 897,57,0.29,2023-10-09 06:26:28
פיסטוק,נשק,62,0.17,2023-10-23 23:16:41
ציפור,רפיח,35,0.48,2023-10-23 09:47:05
תפוז,הגבול הדרומי,11,0.61,2023-10-21 08:57:34
שפן,נשק,40,0.33,2023-10-24 13:07:52
מחצבה,איסמעיל הנייה,1,0.16,2023-10-22 00:25:17
דובדבן,רקטה,53,0.69,2023-10-10 17:52:05
מחצבה,מוחמד דף,7,0.12,2023-10-10 21:42:38
כלב,רימון,54,0.38,2023-10-09 16:42:25
עץ,ג׳יפ,93,0.62,2023-10-08 11:07:22
צהובה,חיילים,20,0.38,2023-10-26 20:04:28
