Actual Word,Potential Meaning,Frequency,Context Score,Timestamp
שחור,רובה,12,0.66,2023-10-11 08:24:25
מחצבה,רפיח,33,0.68,2023-10-20 10:08:28
שחור,ג׳יפ,91,0.4,2023-10-19 14:09:09
דובדבן,רפיח,77,0.78,2023-10-14 16:28:47
פטריה,חיילים,57,0.78,2023-10-27 20:27:34
עץ,רפיח,43,0.29,2023-10-17 00:56:49
פיסטוק,ג׳יפ,43,0.12,2023-10-16 04:13:10
ציפור,טיל נגד מטוסים,31,0.19,2023-10-16 22:10:17
דובדבן,רובה,47,0.42,2023-10-22 08:00:20
תפוז,עזה,81,0.3,2023-10-27 02:55:36
עץ,הגבול הדרומי,86,0.12,2023-10-21 12:15:16
דובדבן,מוחמד דף,59,0.32,2023-10-15 12:18:54
עוגה,מוחמד דף,37,0.44,2023-10-22 22:28:48
צהובה,תחמושת,50,0.3,2023-10-20 09:49:56
כלב,בסיס צה״ל,39,0.21,2023-10-16 03:44:02
תפוז,טיל בליסטי,90,0.86,2023-10-21 15:24:48
שחור,רימונים,89,0.87,2023-10-19 17:59:04
דובדבן,רקטה,21,0.8,2023-10-23 17:23:29
ציפור,חיילים,82,0.42,2023-10-27 23:48:15
תפוז,ג׳בליה,95,0.65,2023-10-24 05:34:22
פטריה,בסיס צה״ל,28,0.18,2023-10-07 01:45:00
פיסטוק,מוחמד דף,15,0.32,2023-10-07 16:45:54
עוגה,רקטה,46,0.82,2023-10-20 23:06:41
מחצבה,טיל בליסטי,82,0.37,2023-10-11 06:58:32
קודקוד,ג׳בליה,7,0.85,2023-10-29 01:50:44
שפן,רקטה,41,0.75,2023-10-09 01:56:57
כלב,רקטה,20,0.2,2023-10-09 16:28:29
פטריה,מוחמד דף,54,0.25,2023-10-13 19:10:09
דובדבן,טיל בליסטי,50,0.83,2023-10-15 20:27:21
ציפור,עזה,52,0.44,2023-10-23 05:10:36
חמניות,קו דיוח 453,56,0.68,2023-10-20 06:27:02
שפן,קו דיוח 162,12,0.73,2023-10-29 09:57:51
דובדבן,עזה,55,0.53,2023-10-17 11:42:21
קודקוד,רימונים,99,0.16,2023-10-22 08:21:12
פיסטוק,ג׳יפ,53,0.87,2023-10-09 08:22:37
קודקוד,טיל בליסטי,34,0.55,2023-10-26 10:39:43
מחצבה,רובה,26,0.36,2023-10-12 09:57:49
שפן,תחמושת,88,0.52,2023-10-27 17:56:59
פטריה,ג׳בליה,28,0.64,2023-10-15 03:38:00
עץ,טיל בליסטי,50,0.4,2023-10-28 01:34:45
כלב,הגבול הדרומי,36,0.19,2023-10-27 07:03:35
קודקוד,אקדח,17,0.68,2023-10-15 22:04:42
עץ,איסמעיל הנייה,73,0.35,2023-10-09 07:02:37
צהובה,איסמעיל הנייה,86,0.45,2023-10-16 11:09:38
מחצבה,קו דיוח 897,55,0.47,2023-10-08 07:49:02
תפוז,ג׳בליה,27,0.11,2023-10-21 07:01:59
ציפור,קו דיוח 897,67,0.14,2023-10-19 21:11:49
פטריה,רימונים,65,0.49,2023-10-20 22:59:25
כלב,קו דיוח 453,2,0.89,2023-10-27 03:58:36
עוגה,טיל נגד טנקים,76,0.46,2023-10-27 13:37:49
חמניות,רימון,64,0.37,2023-10-22 10:30:02
חמניות,קו דיוח 897,88,0.37,2023-10-29 06:01:44
תפוז,בסיס צה״ל,81,0.61,2023-10-11 19:51:07
עוגה,אקדח,36,0.25,2023-10-24 10:57:13
דובדבן,ג׳בליה,72,0.1,2023-10-15 09:29:44
פטריה,עזה,62,0.72,2023-10-22 08:33:28
תפוז,רקטה,48,0.22,2023-10-17 00:01:52
דובדבן,חיילים,85,0.61,2023-10-09 03:57:09
קודקוד,ג׳יפ,56,0.79,2023-10-18 15:13:30
שפן,ג׳יפ,10,0.14,2023-10-20 22:55:25
פיסטוק,קסאם,27,0.28,2023-10-23 23:47:04
מחצבה,קו דיוח 453,67,0.82,2023-10-21 21:15:44
עץ,רימונים,13,0.14,2023-10-28 20:32:01
חמניות,חיילים,78,0.36,2023-10-12 05:54:57
עץ,ג׳בליה,13,0.7,2023-10-14 11:48:10
חמניות,נשק,48,0.42,2023-10-23 19:58:53
ציפור,קו דיוח 453,46,0.43,2023-10-25 00:32:22
פטריה,רימון,91,0.67,2023-10-18 16:38:57
פטריה,טיל נגד מטוסים,43,0.79,2023-10-19 00:20:28
כלב,קו דיוח 897,97,0.29,2023-10-15 11:26:42
פטריה,טיל נגד מטוסים,65,0.38,2023-10-16 14:17:46
תפוז,טיל נגד טנקים,29,0.45,2023-10-27 15:58:06
עוגה,רימונים,84,0.73,2023-10-24 15:38:02
תפוז,רימון,100,0.38,2023-10-24 13:28:47
מחצבה,ג׳בליה,43,0.36,2023-10-16 23:43:56
עץ,נשק,39,0.62,2023-10-22 05:39:52
דובדבן,עזה,10,0.68,2023-10-27 05:48:06
מחצבה,קו דיוח 162,79,0.15,2023-10-22 17:03:17
שפן,מוחמד דף,82,0.57,2023-10-17 08:23:37
צהובה,מוחמד דף,27,0.41,2023-10-12 19:21:17
פיסטוק,טיל בליסטי,58,0.13,2023-10-20 03:45:56
חמניות,עזה,49,0.66,2023-10-13 01:37:17
כלב,הגבול הדרומי,20,0.65,2023-10-11 08:42:51
מחצבה,אקדח,43,0.1,2023-10-07 13:58:46
תפוז,עזה,65,0.48,2023-10-25 10:48:56
דובדבן,נשק,97,0.27,2023-10-28 00:16:33
פיסטוק,נשק,4,0.26,2023-10-09 09:36:21
דובדבן,עזה,38,0.26,2023-10-13 13:18:35
דובדבן,בסיס צה״ל,56,0.83,2023-10-18 03:32:48
עוגה,רובה,46,0.24,2023-10-22 01:50:19
דובדבן,רובה,56,0.49,2023-10-26 22:51:27
פטריה,רובה,86,0.74,2023-10-23 05:28:41
צהובה,רובה,57,0.21,2023-10-22 21:10:01
דובדבן,חיילים,35,0.35,2023-10-20 23:01:51
ציפור,חיילים,12,0.15,2023-10-25 06:15:23
קודקוד,קו דיוח 453,12,0.64,2023-10-12 15:53:16
עוגה,קו דיוח 453,94,0.77,2023-10-23 05:40:11
דובדבן,רימון,49,0.69,2023-10-26 07:45:06
בודד,טיל נגד טנקים,68,0.21,2023-10-26 13:30:35
דובדבן,רימונים,33,0.4,2023-10-25 11:31:44
